,defBodySigStrikeAccuracy,defBodySigStrikeAttemped,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttemped,defClinchSigStrikeSuccessful,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttemped,defDistanceSigStrikeSuccessful,defGroundSigStrikeAccuracy,defGroundSigStrikeAttemped,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttemped,defHeadSigStrikeSuccessful,defKnockdowns,defLegSigStrikeAccuracy,defLegSigStrikeAttemped,defLegSigStrikeSuccessful,defPassSuccessful,defReversalSuccessful,defSubmissionAttempted,defTakedownAttempted,defTakedownSuccessful,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,offBodySigStrikeAccuracy,offBodySigStrikeAttemped,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttemped,offClinchSigStrikeSuccessful,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttemped,offDistanceSigStrikeSuccessful,offGroundSigStrikeAccuracy,offGroundSigStrikeAttemped,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttemped,offHeadSigStrikeSuccessful,offKnockdowns,offLegSigStrikeAccuracy,offLegSigStrikeAttemped,offLegSigStrikeSuccessful,offPassSuccessful,offReversalSuccessful,offSubmissionAttempted,offTakedownAttempted,offTakedownSuccessful,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,score
26dd830d-8773-44ad-968d-20f58219d444,0.8333333333333334,6.0,5.0,1.0,4.0,4.0,0.5384615384615384,13.0,7.0,0.0,0.0,0.0,0.4444444444444444,9.0,4.0,0,1.0,2.0,2.0,0,0,0,2,0,0.7272727272727273,22,16,0.5,4.0,2.0,0.6666666666666666,3.0,2.0,0.35714285714285715,14.0,5.0,1.0,2.0,2.0,0.4666666666666667,15.0,7.0,0,0.0,0.0,0.0,1,0,0,0,0,0.5652173913043478,23,13,1.0
d4e1a326-2d3d-4b78-9afe-5a4b7c550840,0.42857142857142855,7.0,3.0,0.75,4.0,3.0,0.05,20.0,1.0,0.0,0.0,0.0,0.058823529411764705,17.0,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0.19230769230769232,26,5,1.0,3.0,3.0,1.0,2.0,2.0,0.391304347826087,23.0,9.0,1.0,1.0,1.0,0.36363636363636365,22.0,8.0,0,1.0,1.0,1.0,0,0,0,3,1,0.6341463414634146,41,26,3.0
d05ad72b-e4c5-4d24-a26e-0bec5c7abd7e,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,9.0,4.0,0.75,4.0,3.0,0.5,12.0,6.0,0,1.0,1.0,1.0,1,1,0,5,1,0.6,20,12,0.6666666666666666,3.0,2.0,0.5,2.0,1.0,0.5238095238095238,21.0,11.0,0.7,10.0,7.0,0.45454545454545453,22.0,10.0,0,0.875,8.0,7.0,3,1,1,1,0,0.627906976744186,43,27,3.0
3cffd1d6-430c-4061-af60-45e45ef500f4,0.0,2.0,0.0,0.0,0.0,0.0,0.16666666666666666,12.0,2.0,0.0,0.0,0.0,0.1111111111111111,9.0,1.0,0,1.0,1.0,1.0,1,0,0,5,1,0.2857142857142857,14,4,1.0,7.0,7.0,1.0,4.0,4.0,0.5769230769230769,26.0,15.0,1.0,2.0,2.0,0.47368421052631576,19.0,9.0,0,0.8333333333333334,6.0,5.0,0,1,0,0,0,0.7380952380952381,42,31,3.0
5932df01-248c-4aa8-b260-3f4b9d5c6911,1.0,2.0,2.0,1.0,1.0,1.0,0.5555555555555556,9.0,5.0,0.0,0.0,0.0,0.5,8.0,4.0,0,0.0,0.0,0.0,1,0,0,3,1,0.6923076923076923,13,9,0.8333333333333334,6.0,5.0,1.0,1.0,1.0,0.43478260869565216,23.0,10.0,0.8571428571428571,14.0,12.0,0.5862068965517241,29.0,17.0,0,0.3333333333333333,3.0,1.0,1,0,0,0,0,0.6527777777777778,72,47,4.0
79c07259-2ca4-466c-af4e-f3722c76f780,0.6666666666666666,3.0,2.0,0.5,2.0,1.0,0.5238095238095238,21.0,11.0,0.7,10.0,7.0,0.45454545454545453,22.0,10.0,0,0.875,8.0,7.0,3,1,1,1,0,0.627906976744186,43,27,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,9.0,4.0,0.75,4.0,3.0,0.5,12.0,6.0,0,1.0,1.0,1.0,1,1,0,5,1,0.6,20,12,-3.0
94972f27-ecfb-4dd2-b28f-4f8cedc73e80,1.0,7.0,7.0,1.0,4.0,4.0,0.5769230769230769,26.0,15.0,1.0,2.0,2.0,0.47368421052631576,19.0,9.0,0,0.8333333333333334,6.0,5.0,0,1,0,0,0,0.7380952380952381,42,31,0.0,2.0,0.0,0.0,0.0,0.0,0.16666666666666666,12.0,2.0,0.0,0.0,0.0,0.1111111111111111,9.0,1.0,0,1.0,1.0,1.0,1,0,0,5,1,0.2857142857142857,14,4,-3.0
41892ece-3bd3-4201-b0f0-493351ce95a8,0.8333333333333334,6.0,5.0,1.0,1.0,1.0,0.43478260869565216,23.0,10.0,0.8571428571428571,14.0,12.0,0.5862068965517241,29.0,17.0,0,0.3333333333333333,3.0,1.0,1,0,0,0,0,0.6527777777777778,72,47,1.0,2.0,2.0,1.0,1.0,1.0,0.5555555555555556,9.0,5.0,0.0,0.0,0.0,0.5,8.0,4.0,0,0.0,0.0,0.0,1,0,0,3,1,0.6923076923076923,13,9,-4.0
f23080d1-2048-45f0-a561-c38fddac3b02,0.5,4.0,2.0,1.0,2.0,2.0,0.3055555555555556,36.0,11.0,0.0,0.0,0.0,0.30303030303030304,33.0,10.0,0,1.0,1.0,1.0,0,0,0,3,1,0.358974358974359,39,14,0.5,8.0,4.0,0.75,4.0,3.0,0.2535211267605634,71.0,18.0,0.8,5.0,4.0,0.2647058823529412,68.0,18.0,0,0.75,4.0,3.0,0,0,1,0,0,0.3333333333333333,84,28,3.0
ba50f5ea-e12c-46fb-b4f9-06069ab3ecbb,0.45454545454545453,11.0,5.0,1.0,2.0,2.0,0.2692307692307692,52.0,14.0,0.3333333333333333,3.0,1.0,0.2608695652173913,46.0,12.0,0,0.0,0.0,0.0,0,0,0,3,2,0.2982456140350877,57,17,0.5454545454545454,11.0,6.0,0.5,4.0,2.0,0.22580645161290322,93.0,21.0,0.0,0.0,0.0,0.15853658536585366,82.0,13.0,0,1.0,4.0,4.0,0,0,0,0,0,0.23711340206185566,97,23,1.0
3a8f95db-fc10-4d30-adc4-de86a7455b7e,0.6,5.0,3.0,0.3333333333333333,6.0,2.0,0.2391304347826087,46.0,11.0,0.0,0.0,0.0,0.2127659574468085,47.0,10.0,0,0.0,0.0,0.0,0,0,0,6,0,0.24528301886792453,53,13,0.47058823529411764,17.0,8.0,0.7142857142857143,7.0,5.0,0.3,100.0,30.0,0.0,0.0,0.0,0.27586206896551724,87.0,24.0,0,1.0,3.0,3.0,0,0,0,0,0,0.35714285714285715,112,40,3.0
1dd68436-48a3-4c30-a1ef-23d7634c7db3,0.5,8.0,4.0,0.75,4.0,3.0,0.2535211267605634,71.0,18.0,0.8,5.0,4.0,0.2647058823529412,68.0,18.0,0,0.75,4.0,3.0,0,0,1,0,0,0.3333333333333333,84,28,0.5,4.0,2.0,1.0,2.0,2.0,0.3055555555555556,36.0,11.0,0.0,0.0,0.0,0.30303030303030304,33.0,10.0,0,1.0,1.0,1.0,0,0,0,3,1,0.358974358974359,39,14,-3.0
fb575fe4-958d-4730-9bb0-d0dfba6590b7,0.5454545454545454,11.0,6.0,0.5,4.0,2.0,0.22580645161290322,93.0,21.0,0.0,0.0,0.0,0.15853658536585366,82.0,13.0,0,1.0,4.0,4.0,0,0,0,0,0,0.23711340206185566,97,23,0.45454545454545453,11.0,5.0,1.0,2.0,2.0,0.2692307692307692,52.0,14.0,0.3333333333333333,3.0,1.0,0.2608695652173913,46.0,12.0,0,0.0,0.0,0.0,0,0,0,3,2,0.2982456140350877,57,17,-1.0
7b5b5b88-8b80-40a5-ac9c-0b4f59ca4e4f,0.47058823529411764,17.0,8.0,0.7142857142857143,7.0,5.0,0.3,100.0,30.0,0.0,0.0,0.0,0.27586206896551724,87.0,24.0,0,1.0,3.0,3.0,0,0,0,0,0,0.35714285714285715,112,40,0.6,5.0,3.0,0.3333333333333333,6.0,2.0,0.2391304347826087,46.0,11.0,0.0,0.0,0.0,0.2127659574468085,47.0,10.0,0,0.0,0.0,0.0,0,0,0,6,0,0.24528301886792453,53,13,-3.0
7a8c94f1-7b25-464e-9b63-347a6b5a7ca4,0.5217391304347826,23.0,12.0,0.0,0.0,0.0,0.43103448275862066,58.0,25.0,0.0,0.0,0.0,0.2857142857142857,28.0,8.0,0,0.7142857142857143,7.0,5.0,0,0,0,0,0,0.43103448275862066,58,25,0.0,3.0,0.0,0.0,0.0,0.0,0.2962962962962963,54.0,16.0,0.0,0.0,0.0,0.2708333333333333,48.0,13.0,0,1.0,3.0,3.0,0,0,0,0,0,0.2962962962962963,54,16,-3.0
8afd3faa-ff41-4fdc-86f2-8ace56aa5c4d,0.7222222222222222,18.0,13.0,0.0,0.0,0.0,0.43859649122807015,57.0,25.0,0.0,0.0,0.0,0.2727272727272727,33.0,9.0,0,0.5,6.0,3.0,0,0,0,0,0,0.43859649122807015,57,25,0.5,4.0,2.0,0.0,0.0,0.0,0.2972972972972973,37.0,11.0,0.0,0.0,0.0,0.2413793103448276,29.0,7.0,0,0.5,4.0,2.0,0,0,0,0,0,0.2972972972972973,37,11,-3.0
d2bd755e-e926-48d7-8cd2-c63b5e7ad8e8,0.5,10.0,5.0,0.0,0.0,0.0,0.4,35.0,14.0,0.0,0.0,0.0,0.3333333333333333,24.0,8.0,0,1.0,1.0,1.0,0,0,0,0,0,0.4,35,14,0.75,4.0,3.0,1.0,1.0,1.0,0.2857142857142857,35.0,10.0,0.0,0.0,0.0,0.2,30.0,6.0,0,1.0,2.0,2.0,0,0,0,0,0,0.3055555555555556,36,11,-3.0
a76ac524-7aba-4c42-9751-ae4b41a563f8,0.0,3.0,0.0,0.0,0.0,0.0,0.2962962962962963,54.0,16.0,0.0,0.0,0.0,0.2708333333333333,48.0,13.0,0,1.0,3.0,3.0,0,0,0,0,0,0.2962962962962963,54,16,0.5217391304347826,23.0,12.0,0.0,0.0,0.0,0.43103448275862066,58.0,25.0,0.0,0.0,0.0,0.2857142857142857,28.0,8.0,0,0.7142857142857143,7.0,5.0,0,0,0,0,0,0.43103448275862066,58,25,3.0
d6179351-b766-4e53-a232-70c4547b1d50,0.5,4.0,2.0,0.0,0.0,0.0,0.2972972972972973,37.0,11.0,0.0,0.0,0.0,0.2413793103448276,29.0,7.0,0,0.5,4.0,2.0,0,0,0,0,0,0.2972972972972973,37,11,0.7222222222222222,18.0,13.0,0.0,0.0,0.0,0.43859649122807015,57.0,25.0,0.0,0.0,0.0,0.2727272727272727,33.0,9.0,0,0.5,6.0,3.0,0,0,0,0,0,0.43859649122807015,57,25,3.0
b709232d-82cc-4fac-9e84-b015f7cedb52,0.75,4.0,3.0,1.0,1.0,1.0,0.2857142857142857,35.0,10.0,0.0,0.0,0.0,0.2,30.0,6.0,0,1.0,2.0,2.0,0,0,0,0,0,0.3055555555555556,36,11,0.5,10.0,5.0,0.0,0.0,0.0,0.4,35.0,14.0,0.0,0.0,0.0,0.3333333333333333,24.0,8.0,0,1.0,1.0,1.0,0,0,0,0,0,0.4,35,14,3.0
6202125d-da6c-4ca8-92e1-bb26566ee69b,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0,1.0,2.0,2.0,0,0,0,1,1,0.9615384615384616,26,25,0.5,2.0,1.0,0.5,4.0,2.0,0.2,15.0,3.0,1.0,1.0,1.0,0.29411764705882354,17.0,5.0,0,0.0,1.0,0.0,0,0,2,1,0,0.5454545454545454,33,18,-3.0
7117e0f8-9f43-4d69-992e-05b5d979c9e7,0.0,2.0,0.0,0.0,0.0,0.0,0.3,10.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.75,4.0,3.0,1,0,0,1,1,0.4166666666666667,12,5,1.0,2.0,2.0,0.0,0.0,0.0,0.17857142857142858,28.0,5.0,0.42857142857142855,7.0,3.0,0.13333333333333333,30.0,4.0,0,0.6666666666666666,3.0,2.0,0,1,0,0,0,0.25,36,9,1.0
99b41163-4b11-4f52-b707-f64c8881b673,0.6666666666666666,6.0,4.0,0.0,0.0,0.0,0.3333333333333333,12.0,4.0,1.0,3.0,3.0,0.16666666666666666,6.0,1.0,0,0.6666666666666666,3.0,2.0,1,0,2,1,1,0.5555555555555556,18,10,0.0,2.0,0.0,0.0,0.0,0.0,0.18421052631578946,38.0,7.0,1.0,12.0,12.0,0.13333333333333333,30.0,4.0,0,0.8333333333333334,18.0,15.0,1,0,0,0,0,0.46875,64,30,-3.0
a428a1a3-cb8a-4907-9364-3d59926bbc05,0.5,2.0,1.0,0.5,4.0,2.0,0.2,15.0,3.0,1.0,1.0,1.0,0.29411764705882354,17.0,5.0,0,0.0,1.0,0.0,0,0,2,1,0,0.5454545454545454,33,18,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0,1.0,2.0,2.0,0,0,0,1,1,0.9615384615384616,26,25,3.0
cae81dc3-f37e-4881-b995-b3296f850569,1.0,2.0,2.0,0.0,0.0,0.0,0.17857142857142858,28.0,5.0,0.42857142857142855,7.0,3.0,0.13333333333333333,30.0,4.0,0,0.6666666666666666,3.0,2.0,0,1,0,0,0,0.25,36,9,0.0,2.0,0.0,0.0,0.0,0.0,0.3,10.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.75,4.0,3.0,1,0,0,1,1,0.4166666666666667,12,5,-1.0
96aee27c-92a9-44d2-895f-56277fd39dc7,0.0,2.0,0.0,0.0,0.0,0.0,0.18421052631578946,38.0,7.0,1.0,12.0,12.0,0.13333333333333333,30.0,4.0,0,0.8333333333333334,18.0,15.0,1,0,0,0,0,0.46875,64,30,0.6666666666666666,6.0,4.0,0.0,0.0,0.0,0.3333333333333333,12.0,4.0,1.0,3.0,3.0,0.16666666666666666,6.0,1.0,0,0.6666666666666666,3.0,2.0,1,0,2,1,1,0.5555555555555556,18,10,3.0
299f32bc-01ec-4d86-9182-53061da805e7,0.0,0.0,0.0,1.0,1.0,1.0,0.5,6.0,3.0,0.6666666666666666,3.0,2.0,0.6,10.0,6.0,0,0.0,0.0,0.0,0,0,0,0,0,0.6,10,6,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0,0,1,0,0.3333333333333333,3,1,-7.0
8201c48f-2843-47ec-881b-c44808939a96,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0,0,1,0,0.3333333333333333,3,1,0.0,0.0,0.0,1.0,1.0,1.0,0.5,6.0,3.0,0.6666666666666666,3.0,2.0,0.6,10.0,6.0,0,0.0,0.0,0.0,0,0,0,0,0,0.6,10,6,7.0
ac412a63-653b-4607-a45e-6c9064a8425b,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,14.0,4.0,0.0,0.0,0.0,0.23076923076923078,13.0,3.0,0,1.0,1.0,1.0,0,0,0,0,0,0.2857142857142857,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.0,2.0,0.0,0.0,0.0,0.16666666666666666,6.0,1.0,0,0.25,4.0,1.0,1,0,1,2,1,0.2727272727272727,11,3,7.0
d683a6c6-2393-4da3-a3d9-9a6094b8e37c,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.0,2.0,0.0,0.0,0.0,0.16666666666666666,6.0,1.0,0,0.25,4.0,1.0,1,0,1,2,1,0.2727272727272727,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,14.0,4.0,0.0,0.0,0.0,0.23076923076923078,13.0,3.0,0,1.0,1.0,1.0,0,0,0,0,0,0.2857142857142857,14,4,-7.0
70879148-bf4d-4e15-8240-ef320597b008,1.0,5.0,5.0,1.0,1.0,1.0,0.5714285714285714,63.0,36.0,0.0,0.0,0.0,0.509090909090909,55.0,28.0,0,1.0,4.0,4.0,1,1,2,0,0,0.578125,64,37,1.0,3.0,3.0,1.0,2.0,2.0,0.4,50.0,20.0,0.5333333333333333,15.0,8.0,0.38333333333333336,60.0,23.0,1,1.0,4.0,4.0,0,0,0,1,0,0.5365853658536586,82,44,-1.0
a023794a-9582-4d8a-8483-527aa77f0a5e,1.0,5.0,5.0,0.8888888888888888,9.0,8.0,0.6285714285714286,70.0,44.0,0.75,4.0,3.0,0.631578947368421,76.0,48.0,0,1.0,2.0,2.0,0,0,0,0,0,0.6666666666666666,84,56,0.6923076923076923,13.0,9.0,0.5625,16.0,9.0,0.5161290322580645,124.0,64.0,0.0,0.0,0.0,0.504,125.0,63.0,0,0.5,2.0,1.0,0,0,0,0,0,0.5379310344827586,145,78,3.0
908753a8-7444-4c45-8902-3bc14f4483e2,1.0,7.0,7.0,1.0,7.0,7.0,0.7228915662650602,83.0,60.0,1.0,4.0,4.0,0.717948717948718,78.0,56.0,1,0.8888888888888888,9.0,8.0,0,0,0,0,0,0.7553191489361702,94,71,0.5714285714285714,7.0,4.0,1.0,3.0,3.0,0.43448275862068964,145.0,63.0,0.0,0.0,0.0,0.4316546762589928,139.0,60.0,0,1.0,2.0,2.0,0,0,0,0,0,0.47096774193548385,155,73,-7.0
2dec8ccd-e88a-4130-a80f-2b23b17c21e9,1.0,3.0,3.0,1.0,2.0,2.0,0.4,50.0,20.0,0.5333333333333333,15.0,8.0,0.38333333333333336,60.0,23.0,1,1.0,4.0,4.0,0,0,0,1,0,0.5365853658536586,82,44,1.0,5.0,5.0,1.0,1.0,1.0,0.5714285714285714,63.0,36.0,0.0,0.0,0.0,0.509090909090909,55.0,28.0,0,1.0,4.0,4.0,1,1,2,0,0,0.578125,64,37,1.0
5dd439c8-2b7e-41fc-8c54-fa01daf21b25,0.6923076923076923,13.0,9.0,0.5625,16.0,9.0,0.5161290322580645,124.0,64.0,0.0,0.0,0.0,0.504,125.0,63.0,0,0.5,2.0,1.0,0,0,0,0,0,0.5379310344827586,145,78,1.0,5.0,5.0,0.8888888888888888,9.0,8.0,0.6285714285714286,70.0,44.0,0.75,4.0,3.0,0.631578947368421,76.0,48.0,0,1.0,2.0,2.0,0,0,0,0,0,0.6666666666666666,84,56,-3.0
e3c8900c-1cef-43be-8189-482c679bdc5c,0.5714285714285714,7.0,4.0,1.0,3.0,3.0,0.43448275862068964,145.0,63.0,0.0,0.0,0.0,0.4316546762589928,139.0,60.0,0,1.0,2.0,2.0,0,0,0,0,0,0.47096774193548385,155,73,1.0,7.0,7.0,1.0,7.0,7.0,0.7228915662650602,83.0,60.0,1.0,4.0,4.0,0.717948717948718,78.0,56.0,1,0.8888888888888888,9.0,8.0,0,0,0,0,0,0.7553191489361702,94,71,7.0
22278e8c-ca2b-455e-8817-04fa8880b5d3,0.8333333333333334,6.0,5.0,0.0,2.0,0.0,0.46808510638297873,47.0,22.0,0.0,0.0,0.0,0.2647058823529412,34.0,9.0,0,0.8888888888888888,9.0,8.0,0,0,0,0,0,0.46,50,23,0.0,0.0,0.0,1.0,2.0,2.0,0.4,45.0,18.0,0.0,0.0,0.0,0.3333333333333333,36.0,12.0,0,0.7272727272727273,11.0,8.0,0,0,0,0,0,0.4375,48,21,3.0
6fb5f9d9-ce91-4870-8e2b-b1bd17f66285,0.6666666666666666,9.0,6.0,0.5714285714285714,7.0,4.0,0.625,24.0,15.0,0.0,0.0,0.0,0.4666666666666667,15.0,7.0,0,0.8571428571428571,7.0,6.0,0,0,0,0,0,0.625,32,20,0.4,5.0,2.0,1.0,2.0,2.0,0.3333333333333333,30.0,10.0,0.0,0.0,0.0,0.35,20.0,7.0,0,0.42857142857142855,7.0,3.0,0,0,0,0,0,0.5348837209302325,43,23,1.0
0c68fd1e-c2fc-48c3-b199-be2da7aeb285,0.8333333333333334,6.0,5.0,0.0,0.0,0.0,0.4878048780487805,41.0,20.0,0.0,0.0,0.0,0.3076923076923077,26.0,8.0,0,0.7777777777777778,9.0,7.0,0,0,0,0,0,0.5531914893617021,47,26,0.6666666666666666,3.0,2.0,0.5,6.0,3.0,0.5882352941176471,34.0,20.0,0.0,0.0,0.0,0.5217391304347826,23.0,12.0,0,0.6428571428571429,14.0,9.0,0,0,0,0,0,0.6046511627906976,43,26,3.0
cac39d3a-5780-4912-81e5-57c3ef261576,0.0,0.0,0.0,1.0,2.0,2.0,0.4,45.0,18.0,0.0,0.0,0.0,0.3333333333333333,36.0,12.0,0,0.7272727272727273,11.0,8.0,0,0,0,0,0,0.4375,48,21,0.8333333333333334,6.0,5.0,0.0,2.0,0.0,0.46808510638297873,47.0,22.0,0.0,0.0,0.0,0.2647058823529412,34.0,9.0,0,0.8888888888888888,9.0,8.0,0,0,0,0,0,0.46,50,23,-3.0
7409a9c8-ae3e-4bb8-8667-b7d9051933f8,0.4,5.0,2.0,1.0,2.0,2.0,0.3333333333333333,30.0,10.0,0.0,0.0,0.0,0.35,20.0,7.0,0,0.42857142857142855,7.0,3.0,0,0,0,0,0,0.5348837209302325,43,23,0.6666666666666666,9.0,6.0,0.5714285714285714,7.0,4.0,0.625,24.0,15.0,0.0,0.0,0.0,0.4666666666666667,15.0,7.0,0,0.8571428571428571,7.0,6.0,0,0,0,0,0,0.625,32,20,-1.0
82674137-03d4-4aba-8d61-cfc6e69bfbe2,0.6666666666666666,3.0,2.0,0.5,6.0,3.0,0.5882352941176471,34.0,20.0,0.0,0.0,0.0,0.5217391304347826,23.0,12.0,0,0.6428571428571429,14.0,9.0,0,0,0,0,0,0.6046511627906976,43,26,0.8333333333333334,6.0,5.0,0.0,0.0,0.0,0.4878048780487805,41.0,20.0,0.0,0.0,0.0,0.3076923076923077,26.0,8.0,0,0.7777777777777778,9.0,7.0,0,0,0,0,0,0.5531914893617021,47,26,-3.0
5d31f385-e915-4aed-b3cb-ec607fef60f0,0.5714285714285714,7.0,4.0,0.0,0.0,0.0,0.44285714285714284,70.0,31.0,0.0,0.0,0.0,0.34545454545454546,55.0,19.0,0,1.0,8.0,8.0,0,0,0,0,0,0.44285714285714284,70,31,1.0,4.0,4.0,0.0,0.0,0.0,0.5370370370370371,54.0,29.0,0.4444444444444444,9.0,4.0,0.42,50.0,21.0,1,0.8888888888888888,9.0,8.0,2,0,0,0,0,0.5588235294117647,68,38,3.0
b8de9af9-3f88-4ecb-9697-de051b925138,0.7142857142857143,7.0,5.0,0.0,0.0,0.0,0.43902439024390244,82.0,36.0,0.0,0.0,0.0,0.391304347826087,69.0,27.0,0,0.6666666666666666,6.0,4.0,0,0,0,0,0,0.43902439024390244,82,36,0.75,4.0,3.0,0.0,0.0,0.0,0.5333333333333333,45.0,24.0,0.0,0.0,0.0,0.4594594594594595,37.0,17.0,0,1.0,4.0,4.0,0,0,0,0,0,0.5333333333333333,45,24,-3.0
03c961c1-d264-4713-9072-1d02157a6a10,0.0,2.0,0.0,0.0,0.0,0.0,0.4189189189189189,74.0,31.0,0.0,0.0,0.0,0.34545454545454546,55.0,19.0,0,0.7058823529411765,17.0,12.0,0,0,0,0,0,0.4189189189189189,74,31,1.0,3.0,3.0,0.0,0.0,0.0,0.5428571428571428,35.0,19.0,0.0,0.0,0.0,0.391304347826087,23.0,9.0,0,0.7777777777777778,9.0,7.0,0,0,0,0,0,0.5428571428571428,35,19,-3.0
757f7cc4-9674-4b70-a1eb-54e6cad9b299,1.0,3.0,3.0,0.0,0.0,0.0,0.5428571428571428,35.0,19.0,0.0,0.0,0.0,0.391304347826087,23.0,9.0,0,0.7777777777777778,9.0,7.0,0,0,0,0,0,0.5428571428571428,35,19,0.0,2.0,0.0,0.0,0.0,0.0,0.4189189189189189,74.0,31.0,0.0,0.0,0.0,0.34545454545454546,55.0,19.0,0,0.7058823529411765,17.0,12.0,0,0,0,0,0,0.4189189189189189,74,31,3.0
e3e14a0a-6b18-4ab2-aa1a-ea7153f9d9d3,1.0,4.0,4.0,0.0,0.0,0.0,0.5370370370370371,54.0,29.0,0.4444444444444444,9.0,4.0,0.42,50.0,21.0,1,0.8888888888888888,9.0,8.0,2,0,0,0,0,0.5588235294117647,68,38,0.5714285714285714,7.0,4.0,0.0,0.0,0.0,0.44285714285714284,70.0,31.0,0.0,0.0,0.0,0.34545454545454546,55.0,19.0,0,1.0,8.0,8.0,0,0,0,0,0,0.44285714285714284,70,31,-3.0
3a19fd2b-9515-4ff2-8ca6-64b51cb9103a,0.75,4.0,3.0,0.0,0.0,0.0,0.5333333333333333,45.0,24.0,0.0,0.0,0.0,0.4594594594594595,37.0,17.0,0,1.0,4.0,4.0,0,0,0,0,0,0.5333333333333333,45,24,0.7142857142857143,7.0,5.0,0.0,0.0,0.0,0.43902439024390244,82.0,36.0,0.0,0.0,0.0,0.391304347826087,69.0,27.0,0,0.6666666666666666,6.0,4.0,0,0,0,0,0,0.43902439024390244,82,36,3.0
0faf7cb8-8b33-480f-9a34-1c07e938e88d,0.0,0.0,0.0,0.8333333333333334,6.0,5.0,0.3333333333333333,6.0,2.0,0.0,0.0,0.0,0.375,8.0,3.0,0,1.0,4.0,4.0,0,0,0,0,0,0.6875,16,11,1.0,4.0,4.0,1.0,1.0,1.0,0.5,4.0,2.0,0.8,5.0,4.0,0.5,6.0,3.0,0,0.0,0.0,0.0,2,0,1,1,1,0.7368421052631579,19,14,7.0
d27281bb-8df8-44c8-a313-006bf9bb8112,1.0,4.0,4.0,1.0,1.0,1.0,0.5,4.0,2.0,0.8,5.0,4.0,0.5,6.0,3.0,0,0.0,0.0,0.0,2,0,1,1,1,0.7368421052631579,19,14,0.0,0.0,0.0,0.8333333333333334,6.0,5.0,0.3333333333333333,6.0,2.0,0.0,0.0,0.0,0.375,8.0,3.0,0,1.0,4.0,4.0,0,0,0,0,0,0.6875,16,11,-7.0
3839255f-ed3c-4526-97c0-d6619a6d27ec,0.6571428571428571,35.0,23.0,1.0,6.0,6.0,0.48214285714285715,56.0,27.0,0.0,0.0,0.0,0.2916666666666667,24.0,7.0,0,1.0,3.0,3.0,0,0,0,0,0,0.5396825396825397,63,34,0.6666666666666666,6.0,4.0,1.0,2.0,2.0,0.5,46.0,23.0,0.0,0.0,0.0,0.4,35.0,14.0,0,1.0,7.0,7.0,0,0,0,1,0,0.5294117647058824,51,27,-3.0
d23812c6-75b6-4c30-8bed-51959803a671,0.6666666666666666,6.0,4.0,0.0,0.0,0.0,0.4375,16.0,7.0,0.0,0.0,0.0,0.3333333333333333,9.0,3.0,0,0.0,1.0,0.0,0,0,0,0,0,0.4375,16,7,1.0,2.0,2.0,0.0,0.0,0.0,0.4583333333333333,24.0,11.0,1.0,3.0,3.0,0.5217391304347826,23.0,12.0,1,0.0,2.0,0.0,0,0,0,0,0,0.5185185185185185,27,14,7.0
3ee9ea99-62a4-4715-a92d-5c6e55e6958f,0.6666666666666666,6.0,4.0,1.0,2.0,2.0,0.5,46.0,23.0,0.0,0.0,0.0,0.4,35.0,14.0,0,1.0,7.0,7.0,0,0,0,1,0,0.5294117647058824,51,27,0.6571428571428571,35.0,23.0,1.0,6.0,6.0,0.48214285714285715,56.0,27.0,0.0,0.0,0.0,0.2916666666666667,24.0,7.0,0,1.0,3.0,3.0,0,0,0,0,0,0.5396825396825397,63,34,3.0
