oid,date,offFinish,offKoScore,offSubmissionScore,round,weight,weightClass,gender,class
7eb27e12-cab5-40ba-93eb-6dcdfba68514,2011-10-01T04:00:00.000+0000,0,0.13555390365521494,0.010612434354945386,2,155,LW,M,LW
0e99b1bc-01bc-40d1-9264-94c0953fce02,2011-10-01T04:00:00.000+0000,0,0.019003892634388654,0.7259009685508974,3,155,LW,M,LW
4ebe417a-d43c-45a6-a28d-79122f7454c3,2011-09-24T04:00:00.000+0000,0,0.021308739290193186,0.02250679295702647,1,265,HW,M,HW
caf74546-a9b1-4eb1-9da3-291a162c5084,2011-09-24T04:00:00.000+0000,0,0.15442024198732748,0.03362675931459428,3,265,HW,M,HW
7dbf2e68-eed1-4d5b-bba3-350efe1c5439,2011-09-24T04:00:00.000+0000,0,0.23232640401673685,0.95568957694266,2,265,HW,M,HW
f40b3f74-ee26-4609-bfb0-b7e407600f9f,2011-09-24T04:00:00.000+0000,0,0.4051326872734708,0.07593526424372415,1,265,HW,M,HW
41f206d0-9f5d-4083-8de0-3ee99044b97b,2011-09-24T04:00:00.000+0000,0,0.029545231409427993,0.004725933197050594,2,265,HW,M,HW
d7e5485d-9d18-4ef3-bd5f-cf9e547b7284,2011-09-24T04:00:00.000+0000,0,0.016679852620093315,0.008529433739168316,3,265,HW,M,HW
705dce21-069d-491c-90c8-c91f42b6cfe5,2011-09-24T04:00:00.000+0000,0,0.00935025194659826,0.0038755454138842656,2,205,LHW,M,LHW
04bd2831-8e27-4de1-83d0-9fa253117ba5,2011-09-24T04:00:00.000+0000,0,0.00944766700128878,0.0037337755201635775,3,205,LHW,M,LHW
c20384c2-357a-47ca-b76e-81622276545a,2011-09-24T04:00:00.000+0000,0,0.015404388691296622,0.004527353963681177,1,205,LHW,M,LHW
e686bfec-d17c-49ff-b5bd-9419fe85f6be,2011-09-24T04:00:00.000+0000,0,0.0238102659875369,0.003848620517076049,4,205,LHW,M,LHW
5c076756-0f0b-4422-9eb6-165aed0eaf93,2011-09-24T04:00:00.000+0000,0,0.13946316061430228,0.07337438780117911,3,205,LHW,M,LHW
e397c362-6538-4e15-8799-53b07d0b770c,2011-09-24T04:00:00.000+0000,0,0.06735584657683809,0.014780118358882963,1,205,LHW,M,LHW
9ad8d396-20ab-43d3-942f-9182c274e2fb,2011-09-24T04:00:00.000+0000,0,0.023366653237383343,0.8757349861142653,2,205,LHW,M,LHW
84f149ed-3a29-4936-952e-653dbf0ae9b6,2011-09-24T04:00:00.000+0000,1,0.35935404942085425,0.9977958692364918,4,205,LHW,M,LHW
340fb363-7992-46e0-bede-6b7bc1dd1304,2011-09-24T04:00:00.000+0000,1,0.3439820731386686,0.015060131459378226,1,170,WW,M,WW
a0ed9d4a-0c39-4786-829d-dce0fae6d8df,2011-09-24T04:00:00.000+0000,0,0.021910017101218825,0.009084337225479466,1,170,WW,M,WW
26f496f7-647c-41a0-981c-067cdf5323f8,2011-10-29T04:00:00.000+0000,0,0.0653774647768982,0.007481528385611798,1,265,HW,M,HW
85f2fac4-2721-4381-86e2-53e245ca793c,2011-10-29T04:00:00.000+0000,0,0.11597242627375295,0.010226576502756593,2,265,HW,M,HW
41d056c1-b806-447b-9838-b13fafc8c96f,2011-10-29T04:00:00.000+0000,0,0.028682314626101213,0.004275672667540643,3,265,HW,M,HW
756f6891-2180-464a-8523-e71b3d04493b,2011-10-29T04:00:00.000+0000,0,0.0282650489643424,0.01999591780790492,1,265,HW,M,HW
515a6507-8e7a-42cb-8c4c-b2528431e7c1,2011-10-29T04:00:00.000+0000,0,0.11362256698475262,0.027232654140302757,2,265,HW,M,HW
e816ad95-a3a5-446a-8c6c-25dd05d4bc17,2011-10-29T04:00:00.000+0000,0,0.4470516456231944,0.06332272787465801,3,265,HW,M,HW
5e7db7d8-f3f4-48fb-b054-0b5d6c0bd8ff,2011-10-29T04:00:00.000+0000,1,0.8664463702018707,0.028514563459339774,3,265,HW,M,HW
2cccd49c-eea5-4c0f-aea5-eff9c4837488,2011-10-29T04:00:00.000+0000,0,0.18343947986220274,0.015787544693716012,1,265,HW,M,HW
5a0ae955-2efa-40df-8060-0f619b72e5e9,2011-10-29T04:00:00.000+0000,0,0.06555468717076246,0.01834775686321511,2,265,HW,M,HW
c47ddfd8-356d-4c5e-b60c-69f4a001ef88,2011-10-29T04:00:00.000+0000,0,0.02016476466130888,0.008340971082500167,1,265,HW,M,HW
9e7e13b5-a77d-4ca0-82e3-9a601e20766c,2011-10-29T04:00:00.000+0000,0,0.14258906909949326,0.0037227188246866647,2,265,HW,M,HW
8872969a-e8bc-4e7f-92e5-6da73bb450a5,2011-10-29T04:00:00.000+0000,0,7.311431641450349e-05,0.0018890782469644961,3,265,HW,M,HW
c9ca518d-a7b3-4064-b632-d9e203794f5f,2011-10-29T04:00:00.000+0000,0,0.4541324675515994,0.009550298491096416,3,170,WW,M,WW
203eafca-93f7-400f-8355-9750c24f6389,2011-10-29T04:00:00.000+0000,0,0.05148542141211157,0.003910334894324468,1,170,WW,M,WW
032ecb5a-a50e-4c01-ba02-06a85987f08c,2011-10-29T04:00:00.000+0000,0,0.6564806055403122,0.0031071448897143673,2,170,WW,M,WW
8ee5e2d6-aa39-46a5-a7e2-97f56ca18a35,2011-10-29T04:00:00.000+0000,0,0.1777566561669711,0.009222010702126858,1,170,WW,M,WW
34ea01ee-0226-4fb1-8b79-7c9d8ae859a5,2011-10-29T04:00:00.000+0000,0,0.044883531228998234,0.0030981066351691146,2,170,WW,M,WW
1b8fb81e-94ed-4dab-a0f0-ea84d6066519,2011-10-29T04:00:00.000+0000,0,0.09750288871352902,0.004850288889003275,3,170,WW,M,WW
4a5334f0-e35c-49a5-acec-2a7dd8ed1564,2011-10-29T04:00:00.000+0000,0,0.08604716708724969,0.014854908307364497,1,145,FFW,M,FFW
21fca4ba-c79f-41d7-9842-69312ae38e6e,2011-10-29T04:00:00.000+0000,0,0.002945152424019455,0.004874877515755784,2,145,FFW,M,FFW
b81adf73-8f00-402c-bfed-ab6e90653bc3,2011-10-29T04:00:00.000+0000,0,0.03870101971889532,0.00495182672517016,3,145,FFW,M,FFW
c00ac6e2-04b6-4a7e-8295-f6d2474f5500,2011-10-29T04:00:00.000+0000,0,0.032275344030554445,0.010532690360649206,2,145,FFW,M,FFW
c1f21726-853a-4f7d-bbdb-2fc9d0889f3d,2011-10-29T04:00:00.000+0000,0,0.024831447032665245,0.0013234545374479394,3,145,FFW,M,FFW
eb5ae98b-e4fb-4758-9a65-72a700e9b7d2,2011-10-29T04:00:00.000+0000,0,0.0042242601425047524,0.022492159693531157,1,145,FFW,M,FFW
b599170c-09b4-46d9-a14c-bd40909b62fb,2011-10-29T04:00:00.000+0000,1,0.9092416554801436,0.978652045990291,1,155,LW,M,LW
5c1aabc3-1b53-4bae-8ce7-3e9b3d3e5a75,2011-10-29T04:00:00.000+0000,0,0.07830611206885209,0.00827747893656013,1,155,LW,M,LW
96fda836-e685-4a02-96df-97d69b8e6d7b,2011-10-29T04:00:00.000+0000,0,0.9171923499547172,0.008745681457109626,2,185,MW,M,MW
5550223d-1f59-4717-b6c6-ca252668eaeb,2011-10-29T04:00:00.000+0000,0,0.0003993080552599123,0.0034974346673001143,1,185,MW,M,MW
a23a73b7-cf81-4f55-8690-e09341ff344c,2011-10-29T04:00:00.000+0000,0,0.08306271463652605,0.02341471722057929,3,185,MW,M,MW
01a5d6ab-05b4-4585-83e5-33003ded49e3,2011-10-29T04:00:00.000+0000,0,0.10515455121614246,0.004929931529269096,1,185,MW,M,MW
bfb3e790-bad7-4523-87c2-655b1aea4462,2011-10-29T04:00:00.000+0000,0,0.002798110414531884,0.0029949412241093453,2,185,MW,M,MW
783f1a96-fa39-49ef-94e3-5d780916d073,2011-10-29T04:00:00.000+0000,0,0.012774913822023849,0.7328212770675564,3,185,MW,M,MW
c68b9cf7-8cf1-4d25-bc8f-f60ba45fd292,2011-11-05T04:00:00.000+0000,0,0.08978914550344175,0.019995130714151016,1,185,MW,M,MW
2673ca38-b277-4a1e-b575-752876327b21,2011-11-05T04:00:00.000+0000,1,0.4654217341515192,0.038355270338093085,2,185,MW,M,MW
f39f7961-f9f0-434b-85dc-0058e0e43110,2011-11-05T04:00:00.000+0000,0,0.0033000939144378497,0.6563143078112749,2,185,MW,M,MW
811f4b41-8e52-4558-80b7-45ed58eadc46,2011-11-05T04:00:00.000+0000,0,0.008167683218812602,0.6187441026592602,1,185,MW,M,MW
e493da04-eb45-4746-a163-81e156c2113b,2011-11-05T04:00:00.000+0000,1,0.9766230906259388,0.9939460391517736,1,135,BW,M,BW
d3da6e9e-cccc-4b14-9da3-6b3bed5221f7,2011-11-05T04:00:00.000+0000,0,0.02410453483861006,0.010380172910466988,1,135,BW,M,BW
d7e4588c-07ce-4a44-b6d3-6a2f8e5e3482,2011-11-05T04:00:00.000+0000,0,0.015425111369496397,0.0060176511571529,1,170,WW,M,WW
99bd86c8-c0dd-40e7-8170-527abde72223,2011-11-05T04:00:00.000+0000,1,0.9838455355815606,0.9814924491579742,1,170,WW,M,WW
a056fc31-f9ee-4ca7-94f2-d8e4b8222ed8,2011-11-05T04:00:00.000+0000,0,0.0695479942564187,0.030290138774832994,1,205,LHW,M,LHW
c252762b-de48-4cb8-9c2d-40cbf29c7a38,2011-11-05T04:00:00.000+0000,1,0.7227466115981481,0.9947765227171896,2,205,LHW,M,LHW
9c6f9ba7-9a89-459d-ba98-7137b51d9111,2011-11-05T04:00:00.000+0000,0,0.22465737343018072,0.01787148394341791,1,205,LHW,M,LHW
eb254529-ee0a-439b-9a1d-ac29d6760fe5,2011-11-05T04:00:00.000+0000,0,0.004799433027725669,0.002027377269816348,2,205,LHW,M,LHW
037c69f5-cab9-4bc4-802c-940628e6bd3b,2011-11-05T04:00:00.000+0000,0,0.6670862359860837,0.8536212661454703,1,170,WW,M,WW
9fc4f5f0-31e0-43b4-8de8-65d6d100af96,2011-11-05T04:00:00.000+0000,0,0.02633617404538116,0.005456360821536417,2,170,WW,M,WW
748b7082-da7a-48d7-8c34-0a4a5abb2283,2011-11-05T04:00:00.000+0000,0,0.029246285343238518,0.002533002115515633,3,170,WW,M,WW
b2475fb0-722c-4bc2-8db2-4ad79dd702a1,2011-11-05T04:00:00.000+0000,0,0.1596116137296964,0.01983428287021112,1,170,WW,M,WW
8e29cba0-e1aa-46f8-974b-d77a87e07d6c,2011-11-05T04:00:00.000+0000,0,0.01853978681946941,0.9269614560846984,2,170,WW,M,WW
130be0dd-374d-4796-b27f-8f6f64e83ee4,2011-11-05T04:00:00.000+0000,0,0.08707004616341266,0.9396625688331338,3,170,WW,M,WW
09c0c3c4-bdf4-4c4c-b7b0-61b2fa24c4b0,2011-11-05T04:00:00.000+0000,0,0.045684995429026695,0.0019984332307584323,1,135,BW,M,BW
9a5ad8d2-710f-44c3-bb6b-435d3727cadc,2011-11-05T04:00:00.000+0000,0,0.08655239814742625,0.009603505164811314,2,135,BW,M,BW
55f1bc1e-ec81-4bd5-91be-ba4b7e39e138,2011-11-05T04:00:00.000+0000,0,0.17099061444787206,0.9356793689624004,3,135,BW,M,BW
1de067c1-48db-4109-a16c-0689490d053b,2011-11-05T04:00:00.000+0000,0,0.0015148396696232855,0.001835943261435272,2,135,BW,M,BW
ec1ca13b-ed7f-4442-9c1c-3cf81ba49863,2011-11-05T04:00:00.000+0000,0,0.004484682592706211,0.002254949817661523,3,135,BW,M,BW
33b78f79-f4d0-4665-ac07-f7c5d15631d2,2011-11-05T04:00:00.000+0000,0,0.015301615804190788,0.8922613137504141,1,135,BW,M,BW
d808b2fa-52b1-4b1e-b523-c1d880ec0b7c,2011-01-22T05:00:00.000+0000,0,0.00502264365618272,0.011433892499695356,1,155,LW,M,LW
095e0556-c32e-4189-8c90-136f70c2a00b,2011-01-22T05:00:00.000+0000,1,0.9510120055360888,0.02012095449108028,1,155,LW,M,LW
a948a9fd-b41b-4b40-aad4-f4dae6d91582,2011-12-30T05:00:00.000+0000,1,0.9920236382738392,0.009767846534506996,1,265,HW,M,HW
3632f5b4-0ecd-4f38-aa3c-da93a0c6490f,2011-12-30T05:00:00.000+0000,0,0.03567572580241039,0.00841774873254212,1,265,HW,M,HW
f215d46a-d57d-4fa3-a532-f2b8e1ca847b,2011-12-30T05:00:00.000+0000,1,0.9996619006620204,0.011671420428123084,1,170,WW,M,WW
9ffbd964-32c9-4841-bcbc-b5cb62a78429,2011-12-30T05:00:00.000+0000,0,0.007902353336433922,0.005346712598423845,1,170,WW,M,WW
724ccb4a-0fbe-476d-8159-26f2ad1287ec,2011-12-30T05:00:00.000+0000,1,0.9550605517556678,0.01910493210899146,1,205,LHW,M,LHW
22e381ae-0c6c-4c5c-a88c-099a2a27fd29,2011-12-30T05:00:00.000+0000,0,0.034889413381151584,0.0031093879598625305,1,205,LHW,M,LHW
5e899444-3480-4e70-921f-0e4397cc2f4e,2011-12-30T05:00:00.000+0000,0,0.04735919331004633,0.0022052793953564733,1,155,LW,M,LW
46402d71-f596-445e-91fa-9cdeddd376d8,2011-12-30T05:00:00.000+0000,0,0.04543157049842888,0.002533968128036646,2,155,LW,M,LW
80b5abd0-1af5-43cc-873e-29986b671b55,2011-12-30T05:00:00.000+0000,0,0.04272256321545119,0.0036392677674036366,3,155,LW,M,LW
81fa1f49-7e83-4e9d-90ae-51cb7038ecde,2011-12-30T05:00:00.000+0000,0,0.6251382003364337,0.0032727742848554925,1,155,LW,M,LW
051e662e-7a65-4fde-9519-fc7ab2c05e2d,2011-12-30T05:00:00.000+0000,0,0.4392812294020562,0.004275577739001745,2,155,LW,M,LW
49c5768c-1336-4d68-a604-343a8dcf2763,2011-12-30T05:00:00.000+0000,0,0.4932442305584324,0.002787552033115033,3,155,LW,M,LW
52b4d159-48c8-415e-b2f8-f80f381e622d,2011-12-30T05:00:00.000+0000,0,0.9035949058736692,0.959109893865436,1,145,FFW,M,FFW
940f637f-665f-4f90-97a6-6e15aca0ec9f,2011-12-30T05:00:00.000+0000,0,0.043951163603155895,0.04214871361559135,2,145,FFW,M,FFW
92ba690c-965d-42ff-81b7-90ab6157a91f,2011-12-30T05:00:00.000+0000,0,0.10753670217841592,0.9700710461914414,3,145,FFW,M,FFW
b424f89c-c5ac-472b-8a26-73b67be6c3e8,2011-12-30T05:00:00.000+0000,0,0.011044407154180194,0.0030275354145079115,3,145,FFW,M,FFW
9b07893d-06c2-4135-9596-3ff70baca101,2011-12-30T05:00:00.000+0000,0,0.004045815853863444,0.0006991936663316209,1,145,FFW,M,FFW
dc58594f-53dd-4b3c-b877-5b7b3b960cc1,2011-12-30T05:00:00.000+0000,0,0.022244607121340156,0.0017467641793163747,2,145,FFW,M,FFW
a15bcf39-d0cd-4f08-8a54-e45a2548034d,2011-12-30T05:00:00.000+0000,0,0.01171710757243392,0.06575220490271208,1,155,LW,M,LW
faab2d1d-eff5-4d67-9be4-db283db68e8d,2011-12-30T05:00:00.000+0000,0,0.03730442357764376,0.008086186488581984,2,155,LW,M,LW
b0a6b77e-b8ce-42a9-999a-eb673a74bede,2011-12-30T05:00:00.000+0000,0,0.011649071411508623,0.017846805533267673,3,155,LW,M,LW
f410c3c8-9649-4d50-9042-577a558d7882,2011-12-30T05:00:00.000+0000,0,0.033759153716781364,0.005715599830273258,2,155,LW,M,LW
9f87426f-485e-4a9f-9706-10e6132a9ebc,2011-12-30T05:00:00.000+0000,0,0.01845098188390705,0.006671477057800434,3,155,LW,M,LW
5ca31894-eaee-4090-8c6e-c6520beb9769,2011-12-30T05:00:00.000+0000,0,0.04175891099492268,0.6589311694044844,1,155,LW,M,LW
5995d29e-e0e8-48a2-851e-22d089ca4391,2011-12-30T05:00:00.000+0000,0,0.007557280820615501,0.00878703451485918,2,170,WW,M,WW
49fbdd7f-2174-4721-803d-f1aa3ca14291,2011-12-30T05:00:00.000+0000,0,0.009655195772358969,0.0076119165100097435,3,170,WW,M,WW
eb31e6ae-58de-4df7-ac3a-02dc4669a677,2011-12-30T05:00:00.000+0000,0,0.12809859599446402,0.04920512527850747,1,170,WW,M,WW
44215086-d485-4927-825f-83f43bb71ba4,2011-12-30T05:00:00.000+0000,0,0.04098785082752555,0.037549774406299065,3,170,WW,M,WW
01d13a25-2f6e-4014-9621-911cbb49c13f,2011-12-30T05:00:00.000+0000,0,0.03187905102685302,0.0069305163839344115,1,170,WW,M,WW
56423b80-229a-44a5-8a18-477c2ea690f9,2011-12-30T05:00:00.000+0000,0,0.8981905219550613,0.024145277025806745,2,170,WW,M,WW
e02ed7a1-c460-4f26-a1ef-71736d73087e,2011-12-30T05:00:00.000+0000,0,9.255631802850417e-05,0.04021752320143136,1,155,LW,M,LW
6e35c339-b80d-45dc-a7e0-a312737d1b16,2011-12-30T05:00:00.000+0000,0,0.0005759116894168887,0.051738754240651316,2,155,LW,M,LW
9c8e8f35-8575-477e-a6ad-9a452ef6043b,2011-12-30T05:00:00.000+0000,0,0.02085561718876044,0.6583540589754092,3,155,LW,M,LW
3d943529-01aa-4709-a7c4-628e08fc2ec0,2011-12-30T05:00:00.000+0000,0,0.05174021048700712,0.4644717671874703,2,155,LW,M,LW
45845bdd-a9c7-435f-96d1-33ff26825529,2011-12-30T05:00:00.000+0000,0,0.11905487034418012,0.014885468094791344,3,155,LW,M,LW
a92371d8-20fa-4acb-a551-581d28ead30e,2011-12-30T05:00:00.000+0000,0,0.1372582159348447,0.3953565741961851,1,155,LW,M,LW
50bb864e-7a64-4c31-8db1-98fcc82eb7af,2011-12-30T05:00:00.000+0000,0,0.04273993170522876,0.016513222261924594,3,145,FFW,M,FFW
d3ff3b97-dde5-4cfa-829a-0b5e89e178c0,2011-12-30T05:00:00.000+0000,0,0.01415046086920707,0.006908186457184102,1,145,FFW,M,FFW
5ab7bd15-5e31-410c-8a61-59cda93e4991,2011-12-30T05:00:00.000+0000,0,0.004081449197143565,0.004790890510944717,2,145,FFW,M,FFW
0fdfd87b-0208-49ad-ae06-afc146a139a1,2011-12-30T05:00:00.000+0000,0,0.040454796189967716,0.008854303961913638,1,145,FFW,M,FFW
fef4dc50-bdea-48cf-82ab-79077025d66f,2011-12-30T05:00:00.000+0000,0,0.1060043687169651,0.04928226941498453,2,145,FFW,M,FFW
ce6e48f2-e04e-4fb5-9251-e498190326b8,2011-12-30T05:00:00.000+0000,0,0.036304362153139765,0.01000438620111546,3,145,FFW,M,FFW
7b6f321c-87df-4579-b586-6acdb711f2f1,2011-06-26T04:00:00.000+0000,0,0.771435803784379,0.011119872696902131,1,265,HW,M,HW
3d0da84a-b66b-408d-a333-142d1c839900,2011-06-26T04:00:00.000+0000,1,0.7632147384609941,0.007530830281986554,1,265,HW,M,HW
1d2f7dcb-2c22-4d78-a1a7-b1931d40009a,2011-06-26T04:00:00.000+0000,0,0.9310057619913948,0.03275985828567353,1,265,HW,M,HW
9352c91b-4367-4cbf-81c6-05154f55c1b1,2011-06-26T04:00:00.000+0000,1,0.7280529734141435,0.01706406508034274,2,265,HW,M,HW
1a2eb518-3c7f-40b8-954a-0a3dbd75f447,2011-06-26T04:00:00.000+0000,0,0.0462286016207656,0.011726936539899138,1,265,HW,M,HW
bb3108f9-8e66-414a-99d2-00d8ff171915,2011-06-26T04:00:00.000+0000,0,0.03013495695729865,0.014992934865725078,2,265,HW,M,HW
20f07f9c-8917-4992-8e41-4cf23fa265a3,2011-06-26T04:00:00.000+0000,0,0.005882241865981784,0.8170629042587855,2,170,WW,M,WW
cb1224f9-0827-46b1-aaba-e23fb1c0035e,2011-06-26T04:00:00.000+0000,0,0.035157829450789865,0.9761787453005586,3,170,WW,M,WW
e4f9ce9f-93ef-463e-96b2-653aa1394729,2011-06-26T04:00:00.000+0000,0,0.016157894141252432,0.0024557440812398245,1,170,WW,M,WW
cb1ae39b-69a5-4cb2-98c8-92a343da4ead,2011-06-26T04:00:00.000+0000,0,0.040528764074386034,0.013287553814614174,1,170,WW,M,WW
d90c990e-a575-474b-a3c3-05e709330ac9,2011-06-26T04:00:00.000+0000,0,0.002574308103675535,0.014894101591285966,2,170,WW,M,WW
fa9616b1-9dd6-4b24-b2d6-523e7c4458e2,2011-06-26T04:00:00.000+0000,0,0.01956426854920546,0.002541980290890149,3,170,WW,M,WW
76b9834c-02d9-4bd8-9420-1d285f3a1962,2011-06-26T04:00:00.000+0000,0,0.0018964796617374762,0.009727505025530395,1,170,WW,M,WW
9a48bc45-a0a2-4330-82f3-c4ba86a54024,2011-06-26T04:00:00.000+0000,0,0.023047381781144217,0.0017137909585692042,2,170,WW,M,WW
580f543c-40ad-4b8a-8cce-83a56d7d3c78,2011-06-26T04:00:00.000+0000,0,0.0019140734882730321,0.005049867381705833,3,170,WW,M,WW
f05351da-a4cb-42ae-bde0-ead3dc93d0f5,2011-06-26T04:00:00.000+0000,0,0.016416478114928502,0.003278219401051648,3,170,WW,M,WW
d2790dff-a54b-4e4a-aabd-29f084df2d2c,2011-06-26T04:00:00.000+0000,0,0.08986062207729753,0.7281395862171441,1,170,WW,M,WW
ea01c900-5926-4ed2-bfe9-685fb16fa011,2011-06-26T04:00:00.000+0000,0,0.013759406201221944,0.9772934477552684,2,170,WW,M,WW
668a1ca8-76ef-4a6a-adf9-d60aa8c768e8,2011-03-03T05:00:00.000+0000,0,0.03498797917377637,0.02211363477699479,1,185,MW,M,MW
abbde68c-289a-41b5-a8c4-644e880912d3,2011-03-03T05:00:00.000+0000,0,0.19093491622841927,0.024782936905319297,2,185,MW,M,MW
58a49ce3-e63a-46cf-856d-b190ee26415c,2011-03-03T05:00:00.000+0000,0,0.17609255123439152,0.047568620523835516,3,185,MW,M,MW
31f2d049-d5c2-4ce8-9252-2ad86fb41d90,2011-03-03T05:00:00.000+0000,0,0.026618847314797016,0.007232118284936547,1,185,MW,M,MW
78bbab89-5f9d-4887-940d-497a5cb99601,2011-03-03T05:00:00.000+0000,0,0.003275378577986978,0.0018546058100322273,2,185,MW,M,MW
4abc60b3-adf4-4614-9ad4-95529eb86f50,2011-03-03T05:00:00.000+0000,0,0.017277462966340272,0.002228778334436641,3,185,MW,M,MW
59b88c37-35fd-4489-983c-afca0d0a84c8,2011-03-03T05:00:00.000+0000,1,0.9883347181946088,0.013807216361281115,1,185,MW,M,MW
7a956b85-af87-4b29-8a46-52a33fa6bcb0,2011-03-03T05:00:00.000+0000,0,0.008907103912198186,0.007427235882814567,1,185,MW,M,MW
f05575f0-c647-4651-8347-47342bc56247,2011-03-03T05:00:00.000+0000,0,0.13578374349991287,0.01817511207566574,3,170,WW,M,WW
04d67814-abb8-4f4d-a0b8-ea499e57fc4a,2011-03-03T05:00:00.000+0000,0,0.9122382011314762,0.018343080159332045,1,170,WW,M,WW
03597465-1bbf-4034-9e81-0cf535884d00,2011-03-03T05:00:00.000+0000,0,0.13485049832083776,0.01116904000935924,2,170,WW,M,WW
adac7097-45fd-4d65-bba2-fa919b430eeb,2011-03-03T05:00:00.000+0000,0,0.021383445792576627,0.010004502195916195,1,170,WW,M,WW
a729077f-d098-4366-ae75-d3a13e2d054d,2011-03-03T05:00:00.000+0000,0,0.2357315849968005,0.03033499064151275,2,170,WW,M,WW
1adc1c3b-51f7-48c3-9f89-257d7a813bcd,2011-03-03T05:00:00.000+0000,0,0.0588923785949431,0.12894452397059925,3,170,WW,M,WW
b6b7e6d3-f5d9-482b-8808-69db6464f06b,2011-03-19T04:00:00.000+0000,0,0.2550475113109019,0.046216629222447306,1,205,LHW,M,LHW
a81d2ae3-0668-4e00-b7b8-da5218906b27,2011-03-19T04:00:00.000+0000,0,0.5063805760520708,0.025123912747775957,2,205,LHW,M,LHW
304570de-5042-4c16-a5cb-9e97295d3604,2011-03-19T04:00:00.000+0000,1,0.9947318609085336,0.07051840471322761,3,205,LHW,M,LHW
3f417ae0-65c8-4523-92f4-d86b9748e4ad,2011-03-19T04:00:00.000+0000,0,0.026500643351910227,0.00401887988396625,1,205,LHW,M,LHW
7b69a106-7c7d-412a-a4cc-f0f6cb68db79,2011-03-19T04:00:00.000+0000,0,0.019155298010819,0.004068281413920257,3,205,LHW,M,LHW
301446dc-d18c-4e04-83ba-3e5528759953,2011-03-19T04:00:00.000+0000,0,0.003083091044768857,0.003862138427737001,2,205,LHW,M,LHW
ccb148d3-ce64-4d05-b647-c01f42a67fd2,2011-03-19T04:00:00.000+0000,0,0.07549379840044794,0.009037798942292756,1,135,BW,M,BW
82acd920-3c45-4c70-bf59-cdc7b0458250,2011-03-19T04:00:00.000+0000,0,0.00782093511342378,0.0048576085151575184,2,135,BW,M,BW
326efe7d-c74b-4bd6-a03b-238756d584c2,2011-03-19T04:00:00.000+0000,0,0.01223480330702314,0.005051146799577415,3,135,BW,M,BW
79a44859-3f12-4bec-bff4-ed6752cebe26,2011-03-19T04:00:00.000+0000,0,0.04902950247754785,0.013034636775118052,1,135,BW,M,BW
ae1fd70f-3d9b-44e7-a01e-9263ea80dfb3,2011-03-19T04:00:00.000+0000,0,0.1228986489398249,0.02587953399676154,3,135,BW,M,BW
312548ec-52b9-43f3-9273-a08d05e2f7e6,2011-03-19T04:00:00.000+0000,0,0.3348242658640387,0.010993409088249835,2,135,BW,M,BW
4fe902b6-47ea-479f-88d4-1f11c89af303,2011-05-28T04:00:00.000+0000,0,0.059803153995116314,0.013293117789869873,1,205,LHW,M,LHW
70cab55f-a1af-4dc5-8971-c0bd06b2cf57,2011-05-28T04:00:00.000+0000,0,0.03652185773007687,0.01232280265216287,2,205,LHW,M,LHW
531eb68c-8145-4f3c-8073-eb9c0bae1ea5,2011-05-28T04:00:00.000+0000,0,0.022134972429945703,0.008533114363967547,3,205,LHW,M,LHW
80d4a68b-feb0-4610-96fd-c5f9a521683c,2011-05-28T04:00:00.000+0000,0,0.05851290394370644,0.010760943787912229,1,205,LHW,M,LHW
e27cb99b-9a25-4c14-b3ff-7493e0e6e94a,2011-05-28T04:00:00.000+0000,0,0.0602191319004895,0.013467502813007494,2,205,LHW,M,LHW
921e707a-a4ac-4db9-873d-847fa85fbc17,2011-05-28T04:00:00.000+0000,0,0.06531266173617628,0.01170977538176112,3,205,LHW,M,LHW
60baee05-134e-44bf-b99d-7cdfdc848a2b,2011-05-28T04:00:00.000+0000,0,0.0013108527777811532,0.0023945553992834553,3,265,HW,M,HW
363f35b4-7a2c-4b11-958a-d6ec98750b03,2011-05-28T04:00:00.000+0000,0,0.04018880709627118,0.006391897074528313,1,265,HW,M,HW
186dbaf3-c1c5-4768-8a14-dab11b3acb5c,2011-05-28T04:00:00.000+0000,0,0.03419579576317292,0.005230757998834009,2,265,HW,M,HW
adc92ece-f490-4934-a27b-e0b1f32edfe9,2011-05-28T04:00:00.000+0000,0,0.13078110628314252,0.02318394968439194,1,265,HW,M,HW
e89ac4dd-9fe4-48d4-9de4-f18a62420a74,2011-05-28T04:00:00.000+0000,0,0.08387269921636001,0.020332503132898992,2,265,HW,M,HW
9ad6376c-6e62-40b1-b4d7-69d9d7a84428,2011-05-28T04:00:00.000+0000,0,0.2896767941459871,0.041862555139337315,3,265,HW,M,HW
e6cb055f-548d-4f47-9742-5901dbd350b1,2011-05-28T04:00:00.000+0000,1,0.964429718141798,0.07190235405587779,1,265,HW,M,HW
c19aefe6-d116-42f1-92b4-9e5151d228fb,2011-05-28T04:00:00.000+0000,0,0.035614536307312115,0.834769925632437,1,265,HW,M,HW
0dc93cfa-26f4-4d85-892f-d8ca0eb27758,2011-05-28T04:00:00.000+0000,0,0.013805301866577092,0.007398166645666363,2,185,MW,M,MW
49623562-8405-4156-a52a-2b5473ccbbbd,2011-05-28T04:00:00.000+0000,0,0.002271581661432669,0.0028909645103740553,1,185,MW,M,MW
7aa7337f-3605-446c-bcbf-df2f83ed5fbe,2011-05-28T04:00:00.000+0000,1,0.9001628129444009,0.026902645148990916,2,185,MW,M,MW
