oid,date,offSubmissionScore,offSubmissionSuccessful,round,weight,weightClass,gender,class
07a9256f-88a6-41c8-b60f-c1456f8b6694,2016-10-01T04:00:00.000+0000,0.024959776098728573,0,1,205,LHW,M,LHW
6a61eb90-3122-43b2-82e8-c2d80f7b082f,2016-10-01T04:00:00.000+0000,0.005662669226267998,0,1,205,LHW,M,LHW
07fc595d-e2e1-4aa6-b954-bb0293774b00,2016-10-01T04:00:00.000+0000,0.004882079324270483,0,2,205,LHW,M,LHW
da55435b-45c4-484a-8104-5aaadfce421a,2016-10-01T04:00:00.000+0000,0.0038892238223332608,0,3,205,LHW,M,LHW
3ff2c25e-eee0-4254-a6e4-5ba474fafa28,2016-10-01T04:00:00.000+0000,,0,1,135,WBW,F,BW
87e119c0-9dc4-42aa-8760-df79924ee5bb,2016-10-01T04:00:00.000+0000,,0,2,135,WBW,F,BW
23cf58f2-35c4-4450-83a3-000e01409fac,2016-10-01T04:00:00.000+0000,,0,3,135,WBW,F,BW
45d0b5de-6354-4726-83b5-cfa77f835d42,2016-10-01T04:00:00.000+0000,,0,1,135,WBW,F,BW
15c33c1f-0900-4cdf-96ad-34b54e1a936a,2016-10-01T04:00:00.000+0000,,0,2,135,WBW,F,BW
1a038950-22c2-4306-b173-1f510101bb79,2016-10-01T04:00:00.000+0000,,0,3,135,WBW,F,BW
470ccae9-a01b-4387-aae2-a0c919d5504e,2016-09-24T04:00:00.000+0000,0.0009807854569078367,0,1,0,CW,M,CW
108ae003-97b1-4697-b98b-5fa8a5c5fe7c,2016-09-24T04:00:00.000+0000,0.0007663651909888011,0,2,0,CW,M,CW
59db91e1-300c-4c33-8e01-9e63d7d9bfb0,2016-09-24T04:00:00.000+0000,0.008939793777805499,0,1,0,CW,M,CW
be08dfe8-3f0f-4bb1-8964-bbdadd84a52d,2016-09-24T04:00:00.000+0000,0.021225873917036137,0,2,0,CW,M,CW
c5420f5e-c995-45ee-ad97-281e23309c24,2016-09-24T04:00:00.000+0000,0.005966811356460537,0,1,265,HW,M,HW
e70464a1-897e-4e64-9057-8987bc292c28,2016-09-24T04:00:00.000+0000,0.012742354092833409,0,2,265,HW,M,HW
92598382-b4a0-4c88-b0d1-abfd073b2c11,2016-09-24T04:00:00.000+0000,0.018526038768063958,0,2,265,HW,M,HW
1ae95f8f-caf0-428f-bf46-bc261152868d,2016-09-24T04:00:00.000+0000,0.005791497269666861,0,1,265,HW,M,HW
56d0d7ff-5c3a-48f3-9154-2a9158dbda67,2016-09-24T04:00:00.000+0000,0.0034649867246262004,0,2,155,LW,M,LW
9634180c-3e12-4288-9058-05b60617fd2c,2016-09-24T04:00:00.000+0000,0.01027633232880294,0,3,155,LW,M,LW
a9112640-2f81-4e17-a029-d581d3256c4c,2016-09-24T04:00:00.000+0000,0.006512495969200828,0,1,155,LW,M,LW
3a4f2197-8df1-46bd-95a3-480bdcb4188d,2016-09-24T04:00:00.000+0000,0.005468213533019036,0,1,155,LW,M,LW
880ee06f-b1f0-49e4-a378-3735d1e79d77,2016-09-24T04:00:00.000+0000,0.03735358518050515,0,2,155,LW,M,LW
11378f40-8b8e-4710-8f71-71d890cc5264,2016-09-24T04:00:00.000+0000,0.006913808109693928,0,3,155,LW,M,LW
25e80c0e-6484-4271-8b9d-dd3dcc75bc3e,2016-09-24T04:00:00.000+0000,0.9627300314558248,1,1,185,MW,M,MW
0c6fa6db-11e2-42ea-b103-3dfa5effffb4,2016-09-24T04:00:00.000+0000,0.007784697577667231,0,1,185,MW,M,MW
f1218d8e-1671-413e-aef7-7532067692a1,2016-09-24T04:00:00.000+0000,0.003158373653532664,0,1,145,FFW,M,FFW
76f54ee2-cf94-4c8e-a066-e33b0b23c8d1,2016-09-24T04:00:00.000+0000,0.960519165777284,1,1,145,FFW,M,FFW
1723cc62-563f-45c7-89ac-0dd91b2ae1e0,2016-09-24T04:00:00.000+0000,0.011638817090807906,0,1,170,WW,M,WW
ad5976fa-eb61-40d2-bcd5-d2095b960b28,2016-09-24T04:00:00.000+0000,0.0114688994313178,0,2,170,WW,M,WW
62c46567-4eb4-4bab-abe3-7326cfc45c1f,2016-09-24T04:00:00.000+0000,0.008367075237839652,0,3,170,WW,M,WW
55af1fae-4636-4de8-ac91-fa12952011af,2016-09-24T04:00:00.000+0000,0.8247586283480293,0,2,170,WW,M,WW
5e93b6ba-a0a4-4a4d-8f02-9695bc9a3fa7,2016-09-24T04:00:00.000+0000,0.05160507450791146,0,1,170,WW,M,WW
bb885743-6fcc-4755-ab96-f6be9fe8ab33,2016-09-24T04:00:00.000+0000,0.9598325979018956,1,3,170,WW,M,WW
46ac19fe-3113-441d-9a6f-22f497a99f1c,2016-09-24T04:00:00.000+0000,0.018524746383733803,0,1,170,WW,M,WW
b1195315-50f2-4636-96cf-e16069d7ea4b,2016-09-24T04:00:00.000+0000,0.016287374665266998,0,1,170,WW,M,WW
123a496c-e86d-410d-bcf4-0dc0ab005800,2016-09-24T04:00:00.000+0000,0.01228965267082551,0,1,155,LW,M,LW
f5b59014-ccc7-4211-a665-53bdcb5ba796,2016-09-24T04:00:00.000+0000,0.0075063937239886235,0,2,155,LW,M,LW
2b5339d7-6682-4f14-9873-ab429d597c95,2016-09-24T04:00:00.000+0000,0.018796990517428388,0,3,155,LW,M,LW
6748cc76-0d83-4c00-9873-f21382124f28,2016-09-24T04:00:00.000+0000,0.015525801125058587,0,3,155,LW,M,LW
b13bc2ba-2fbb-4439-8e9a-d3adda9edaa9,2016-09-24T04:00:00.000+0000,0.00710371358222712,0,1,155,LW,M,LW
f5c99821-dfc9-421b-a26a-b1415ddb0a19,2016-09-24T04:00:00.000+0000,0.008646998168321277,0,2,155,LW,M,LW
9eb46a7a-2f25-41e5-acaf-d7e4d329ea59,2016-09-24T04:00:00.000+0000,0.0029686528947908465,0,3,135,BW,M,BW
a0a63fd1-34da-443f-9038-ee2d0cc7fa87,2016-09-24T04:00:00.000+0000,0.002650599839193688,0,2,135,BW,M,BW
a25d8cc8-8db3-4905-b1b8-247add7b868b,2016-09-24T04:00:00.000+0000,0.005710233804459751,0,1,135,BW,M,BW
8441ce80-f352-4cd6-86b9-5d54469731c6,2016-09-24T04:00:00.000+0000,0.8413362382283482,0,1,135,BW,M,BW
c11af048-265d-426f-ab1d-058548d4a81f,2016-09-24T04:00:00.000+0000,0.023589974765132082,0,2,135,BW,M,BW
5ad7cd9e-4446-4886-ad37-fbb04f34b380,2016-09-24T04:00:00.000+0000,0.0022305711244633808,0,3,135,BW,M,BW
d7747cc4-08b7-434f-854c-a11b45fb185e,2016-09-24T04:00:00.000+0000,0.004892506106472667,0,2,125,FW,M,FW
38fdf05c-bdd5-4f36-9df4-853b9dfa0234,2016-09-24T04:00:00.000+0000,0.0011900417271340426,0,1,125,FW,M,FW
77b66661-433a-4ada-859f-4f39e979224b,2016-09-24T04:00:00.000+0000,0.009961034513312088,0,3,125,FW,M,FW
ce4522cc-4c11-485a-b5ce-fd51036e2465,2016-09-24T04:00:00.000+0000,0.8391088345264069,0,1,125,FW,M,FW
0adbb105-0a0d-4c0f-8d5d-af586f5714e4,2016-09-24T04:00:00.000+0000,0.01309177918448896,0,2,125,FW,M,FW
621255b6-a588-415b-8802-c5d2294cdce8,2016-09-24T04:00:00.000+0000,0.922537806627832,0,3,125,FW,M,FW
31f4e57b-190c-455b-b33d-1e5dcc0afda9,2016-09-24T04:00:00.000+0000,0.6658316591981199,0,1,155,LW,M,LW
59362a09-8f10-467c-92ee-45d2a2378452,2016-09-24T04:00:00.000+0000,0.00424663297001615,0,2,155,LW,M,LW
600c0b5d-01ad-4147-b3f1-8f3abd7b6bca,2016-09-24T04:00:00.000+0000,0.0014323298590580235,0,3,155,LW,M,LW
dfee1f47-1c7c-4b8f-a973-1f54768305ee,2016-09-24T04:00:00.000+0000,0.01324634100523162,0,1,155,LW,M,LW
1f6338a4-1e82-450b-a596-eab0ce3aaeb4,2016-09-24T04:00:00.000+0000,0.01168013161344489,0,2,155,LW,M,LW
613fea51-a33a-456a-9570-94709cb9fe3e,2016-09-24T04:00:00.000+0000,0.8676538079585152,0,3,155,LW,M,LW
5920bc80-5227-4d16-a9f0-69fb971e6a2b,2016-09-24T04:00:00.000+0000,0.03677286433363148,0,2,155,LW,M,LW
629802b0-e219-4ab2-a4c9-feee252f3254,2016-09-24T04:00:00.000+0000,0.05856241408280636,0,1,155,LW,M,LW
65fe8323-812c-4409-aa20-92a9151a2e7c,2016-09-24T04:00:00.000+0000,0.045267574811547626,0,3,155,LW,M,LW
de3bf716-39a6-4400-acbd-2f8bf09bba45,2016-09-24T04:00:00.000+0000,0.0017578308654907712,0,3,155,LW,M,LW
83c470b1-9188-4cfd-8c06-e77df9433062,2016-09-24T04:00:00.000+0000,0.006049973587669021,0,1,155,LW,M,LW
990b761a-d9e6-44c6-9616-432a356f4609,2016-09-24T04:00:00.000+0000,0.003728135272257761,0,2,155,LW,M,LW
b3c74aa2-42eb-4ccc-aaa6-06da547b0410,2016-09-24T04:00:00.000+0000,0.008900039977076384,0,2,145,FFW,M,FFW
e6e7573a-3843-484e-ab64-696b85babbab,2016-09-24T04:00:00.000+0000,0.01376281244934162,0,1,145,FFW,M,FFW
c5d06e4e-34d4-405c-8087-9a4624eb7116,2016-09-24T04:00:00.000+0000,0.0046052926269704005,0,3,145,FFW,M,FFW
cf1c48f9-f0d5-4197-9164-b99d44eff283,2016-09-24T04:00:00.000+0000,0.007286755030063467,0,1,145,FFW,M,FFW
89caf855-3648-4688-94f7-08fadb90f1ab,2016-09-24T04:00:00.000+0000,0.008347465228891501,0,2,145,FFW,M,FFW
1d59c430-8589-48a3-868d-f58e1bf0d36d,2016-09-24T04:00:00.000+0000,0.01278102837142582,0,3,145,FFW,M,FFW
5b8162df-8085-4efe-b4f8-3a83887e42eb,2016-09-10T04:00:00.000+0000,0.8015668086308375,0,1,265,HW,M,HW
d586d391-9d34-4f73-9337-e6c70072ca0a,2016-09-10T04:00:00.000+0000,0.017028585123570833,0,1,265,HW,M,HW
6187bbeb-6500-47a8-83d3-901c5197cf82,2016-09-10T04:00:00.000+0000,0.9911987599850194,1,1,170,WW,M,WW
e70563fc-23a7-4da6-85f2-f798b401f0fa,2016-09-10T04:00:00.000+0000,0.0014871390604896484,0,1,170,WW,M,WW
e876e8c3-159e-4835-975b-48e6b2b3a104,2016-09-10T04:00:00.000+0000,,1,1,115,WSW,F,SW
df57a50e-aed9-4597-86a0-405fdfbde439,2016-09-10T04:00:00.000+0000,,0,1,115,WSW,F,SW
2c2ee639-4da9-49b6-9791-dd73f94bab71,2016-09-10T04:00:00.000+0000,0.003113792734582629,0,2,155,LW,M,LW
4289bedf-59cd-4f3b-9a47-ed54d0a44729,2016-09-10T04:00:00.000+0000,0.002151033695696586,0,1,155,LW,M,LW
f642d8e3-ab5c-4154-a248-56db0dd7a283,2016-09-10T04:00:00.000+0000,0.021776927956268132,0,1,155,LW,M,LW
9eee282d-7e07-42c3-8da2-29935e01e8ad,2016-09-10T04:00:00.000+0000,0.9410866087810954,0,2,155,LW,M,LW
a96ddd11-a768-4bec-87f0-9fe6e200b86c,2016-09-10T04:00:00.000+0000,0.008368988157176991,0,1,155,LW,M,LW
37cae964-c1ec-4c21-986e-c352c3683663,2016-09-10T04:00:00.000+0000,0.030079225615992456,0,1,155,LW,M,LW
68d1540e-bd28-4593-ab9f-b62383980f1e,2016-09-10T04:00:00.000+0000,0.015006414776781659,0,1,170,WW,M,WW
eaac13f0-f459-4d15-9a4c-08144e6422e8,2016-09-10T04:00:00.000+0000,0.9957169154534314,1,2,170,WW,M,WW
f4219148-e076-4b9b-93b9-570aafa7bf1e,2016-09-10T04:00:00.000+0000,0.03222690854239908,0,1,170,WW,M,WW
b61d2c3c-9563-4777-9861-8b0af4b298b4,2016-09-10T04:00:00.000+0000,0.0089579583025044,0,2,170,WW,M,WW
7e442315-07d0-46de-950c-af46e8e5b4f8,2016-09-10T04:00:00.000+0000,0.010806717917146269,0,2,265,HW,M,HW
5fc7e67a-b8d2-422e-a799-7211a038833f,2016-09-10T04:00:00.000+0000,0.02112014891603479,0,3,265,HW,M,HW
7d9e9c0e-def6-4a40-a84b-31aeb102bcfc,2016-09-10T04:00:00.000+0000,0.004591395080349569,0,1,265,HW,M,HW
49cfa08c-3dd8-4424-b03e-972037590d09,2016-09-10T04:00:00.000+0000,0.9747782421860736,0,1,265,HW,M,HW
aa24648d-57ee-48f7-8d34-c62e2600189a,2016-09-10T04:00:00.000+0000,0.014810882645138026,0,2,265,HW,M,HW
9fe1c47e-2c8e-4329-9f4e-9308e59fb466,2016-09-10T04:00:00.000+0000,0.010788904151147121,0,3,265,HW,M,HW
a87a6db5-53a9-44a9-9e3a-cf170ea78ac0,2016-09-10T04:00:00.000+0000,0.014448985203132763,0,1,135,BW,M,BW
78f20723-fb86-401e-843c-647957b0a06e,2016-09-10T04:00:00.000+0000,0.016539307929984585,0,2,135,BW,M,BW
e9bd114c-e2a3-4889-87a7-64a9511bfa52,2016-09-10T04:00:00.000+0000,0.0217265374753546,0,3,135,BW,M,BW
41fb4cf6-50f5-4567-99a7-e715842f8298,2016-09-10T04:00:00.000+0000,0.014251841690500647,0,1,135,BW,M,BW
1a87bb5d-1559-4fa2-a441-6400951e3583,2016-09-10T04:00:00.000+0000,0.006797790238865585,0,2,135,BW,M,BW
4ca38858-02e4-47a3-9c1d-bf3f50bfd00c,2016-09-10T04:00:00.000+0000,0.009155469123640469,0,3,135,BW,M,BW
189c7401-2efd-42fa-8099-6e5ec176c536,2016-09-10T04:00:00.000+0000,,0,1,135,WBW,F,BW
b4946910-6081-49c2-9657-9fe49a3520f3,2016-09-10T04:00:00.000+0000,,0,2,135,WBW,F,BW
82f3afa7-95c3-4bf2-bcb0-7a25256b337b,2016-09-10T04:00:00.000+0000,,0,3,135,WBW,F,BW
1147b5a3-345f-45c0-a1ec-b77fa697f016,2016-09-10T04:00:00.000+0000,,0,1,135,WBW,F,BW
7c8dcb21-fe8b-41a2-9663-e1b5f487de0a,2016-09-10T04:00:00.000+0000,,0,2,135,WBW,F,BW
26e09b88-b0d3-4667-be4a-9399dd4ca7fe,2016-09-10T04:00:00.000+0000,,0,3,135,WBW,F,BW
91c023b8-e489-458b-8d0a-9d5e2c886b04,2016-09-10T04:00:00.000+0000,0.011464967136774841,0,2,185,MW,M,MW
9ed54017-78c8-451e-9fe6-1901a6bf5025,2016-09-10T04:00:00.000+0000,0.006063113892827914,0,1,185,MW,M,MW
76405532-b240-49ff-b6a1-32f165ddc96d,2016-09-10T04:00:00.000+0000,0.8666647014442179,0,3,185,MW,M,MW
b0ff5bfe-783f-44d6-a38d-726265020e1a,2016-09-10T04:00:00.000+0000,0.006768944212971527,0,1,185,MW,M,MW
91a799f8-9851-417c-a11a-0f892faf93a1,2016-09-10T04:00:00.000+0000,0.008350882880759395,0,2,185,MW,M,MW
1293f50a-0da0-441f-9cd7-ec9646d01557,2016-09-10T04:00:00.000+0000,0.009497949460701573,0,3,185,MW,M,MW
1e5199b7-d488-4ea5-9a38-d962a11744fe,2016-09-03T04:00:00.000+0000,0.018972051259475597,0,2,265,HW,M,HW
1156b459-d09c-4855-9d1a-3c78d060c6bb,2016-09-03T04:00:00.000+0000,0.9769816349572892,1,3,265,HW,M,HW
7ee1c35b-8ea6-432a-9b7b-c01de1f40e66,2016-09-03T04:00:00.000+0000,0.005523202674351567,0,1,265,HW,M,HW
57b664a4-ccd7-4950-a05f-1d11873054ba,2016-09-03T04:00:00.000+0000,0.015777551211487363,0,1,265,HW,M,HW
3f708f78-3588-4e13-af80-4ddff4ec8b70,2016-09-03T04:00:00.000+0000,0.002375823166195107,0,2,265,HW,M,HW
1236ad46-a4c3-4224-b63b-f61806f2dced,2016-09-03T04:00:00.000+0000,0.004818108710198287,0,3,265,HW,M,HW
01225a11-2284-415d-a69c-2c596b3b93de,2016-09-03T04:00:00.000+0000,0.010929079454358564,0,2,205,LHW,M,LHW
3f88ff68-e4ae-4d81-ae57-c5991a189aaf,2016-09-03T04:00:00.000+0000,0.01598959631823449,0,1,205,LHW,M,LHW
3cac2cc2-19ef-4165-9ab9-e84a5d7c91ee,2016-09-03T04:00:00.000+0000,0.01247627613393162,0,1,205,LHW,M,LHW
717d864f-28de-4a6f-b03c-89d36c845195,2016-09-03T04:00:00.000+0000,0.014605153392642468,0,2,205,LHW,M,LHW
98100b07-a558-43c0-b18e-f67dd6d3a9b9,2016-09-03T04:00:00.000+0000,,0,1,135,WBW,F,BW
04e06874-a079-4953-b8fd-0f5818016b65,2016-09-03T04:00:00.000+0000,,0,2,135,WBW,F,BW
bac40f14-3ac9-478e-8023-994499a00ad9,2016-09-03T04:00:00.000+0000,,0,3,135,WBW,F,BW
c2da8284-33b1-4b75-90a4-4d8569171f59,2016-09-03T04:00:00.000+0000,,0,1,135,WBW,F,BW
f682f2e9-6d2d-4921-864e-1c0d31f66225,2016-09-03T04:00:00.000+0000,,0,2,135,WBW,F,BW
c49f4f52-5899-4c57-9795-27fa5df94ada,2016-09-03T04:00:00.000+0000,,0,3,135,WBW,F,BW
ed37bacc-ffa5-470f-954a-d7aabdfb2d67,2016-09-03T04:00:00.000+0000,0.00848976629247141,0,1,205,LHW,M,LHW
2ef2c795-91dd-422a-9043-2d3ec4d8f2c8,2016-09-03T04:00:00.000+0000,0.0030558005265705628,0,2,205,LHW,M,LHW
447bb88f-ee38-41eb-b293-212b83a19191,2016-09-03T04:00:00.000+0000,0.003801016421715831,0,3,205,LHW,M,LHW
6fbf290f-42e1-495a-867c-7739a648d19f,2016-09-03T04:00:00.000+0000,0.012762390292198713,0,1,205,LHW,M,LHW
03f6c39c-f096-4fbf-94ce-017e42a5cfd3,2016-09-03T04:00:00.000+0000,0.018750638795915528,0,2,205,LHW,M,LHW
08902021-8eec-4ca9-8334-eb5c4fa2259a,2016-09-03T04:00:00.000+0000,0.016768797955679364,0,3,205,LHW,M,LHW
aa8631ff-7401-474c-b151-30248c7d9b79,2016-09-03T04:00:00.000+0000,0.006130711330406778,0,1,155,LW,M,LW
39f62756-d582-457e-b4fe-4d4b1ba0300f,2016-09-03T04:00:00.000+0000,0.006262477249480068,0,2,155,LW,M,LW
ea99c6b5-49e0-4d1d-a03d-6397d36dceb9,2016-09-03T04:00:00.000+0000,0.01833661776754415,0,3,155,LW,M,LW
5bd96341-8da7-4be9-a694-fa59fb9b71b0,2016-09-03T04:00:00.000+0000,0.0208779356117012,0,1,155,LW,M,LW
e92215b2-1adf-4e93-a86a-a6828f35adad,2016-09-03T04:00:00.000+0000,0.010338420334860095,0,2,155,LW,M,LW
bf9d4cb1-b1d1-4144-979a-92792ea3c9a9,2016-09-03T04:00:00.000+0000,0.007838707612786813,0,3,155,LW,M,LW
0fe63f7e-aea6-492e-8723-82869479b8a7,2016-09-03T04:00:00.000+0000,0.005441505262143787,0,1,170,WW,M,WW
92f43dd0-81cb-46b4-b492-fdaefdbcb3bc,2016-09-03T04:00:00.000+0000,0.006972007860367225,0,2,170,WW,M,WW
abb51d0c-aefc-4437-a88d-3edaf086ccfb,2016-09-03T04:00:00.000+0000,0.02553269209036114,0,3,170,WW,M,WW
830dadff-35f2-47c9-9439-96749790698e,2016-09-03T04:00:00.000+0000,0.010598002851187244,0,1,170,WW,M,WW
81e6fe96-d597-4fe8-8632-52cf13d9b8a9,2016-09-03T04:00:00.000+0000,0.010332139246113977,0,2,170,WW,M,WW
52f57f78-fedf-4354-83f1-691c59f6ab6c,2016-09-03T04:00:00.000+0000,0.016532534557751125,0,3,170,WW,M,WW
a745f348-6f34-4bcc-b7cd-2e538e194ea3,2016-09-03T04:00:00.000+0000,0.002672405416191756,0,1,170,WW,M,WW
dfa35821-97c1-4329-a338-b0a4878fe406,2016-09-03T04:00:00.000+0000,0.002595620370921425,0,2,170,WW,M,WW
05dd2aa1-a3fe-4057-85e1-b2b70a3e49fa,2016-09-03T04:00:00.000+0000,0.01181828092374466,0,3,170,WW,M,WW
71b7a334-b883-45af-97e8-230a81552f4d,2016-09-03T04:00:00.000+0000,0.9762703216862132,0,1,170,WW,M,WW
b999f539-a417-40d1-9276-42e45e79a03e,2016-09-03T04:00:00.000+0000,0.02139360721197112,0,2,170,WW,M,WW
a07b82a6-eecd-4020-8c5d-d50f09ce1be9,2016-09-03T04:00:00.000+0000,0.023876071559821414,0,3,170,WW,M,WW
7fba745c-988c-47a1-9b97-f68aafe0f202,2016-09-03T04:00:00.000+0000,0.006250007997480174,0,2,135,BW,M,BW
49279324-7189-4f55-b6d1-f1468993467a,2016-09-03T04:00:00.000+0000,0.00988099427706312,0,1,135,BW,M,BW
ba90e359-36cf-455a-85a8-5648df737e0d,2016-09-03T04:00:00.000+0000,0.004434576721441119,0,3,135,BW,M,BW
613d6fde-285e-41b5-a5f2-a457dceedfe5,2016-09-03T04:00:00.000+0000,0.012202455541174438,0,2,135,BW,M,BW
c8a24060-19c2-4b4d-84d7-33201c708dda,2016-09-03T04:00:00.000+0000,0.015699275838849776,0,1,135,BW,M,BW
b759cf57-4b9f-4591-b756-4d0c7288822c,2016-09-03T04:00:00.000+0000,0.013605400361964129,0,3,135,BW,M,BW
3ac869c7-f97b-4b95-b1be-ab43880c7b67,2016-09-03T04:00:00.000+0000,0.015537915717478987,0,1,265,HW,M,HW
c07c6028-5f48-4c86-a0b4-0333002819af,2016-09-03T04:00:00.000+0000,0.006446216037146997,0,2,265,HW,M,HW
7aacf453-8724-4a28-8f94-622eb17bfed5,2016-09-03T04:00:00.000+0000,0.007627520938582027,0,3,265,HW,M,HW
693ddbb4-4bd1-4e4b-a1f9-78e11d96e667,2016-09-03T04:00:00.000+0000,0.01539884465928404,0,2,265,HW,M,HW
4dbd6f49-5ad1-4b62-ac5a-0e2caeb8096b,2016-09-03T04:00:00.000+0000,0.006439339832724594,0,3,265,HW,M,HW
bb2c7926-8018-498b-a491-2c101a7826bf,2016-09-03T04:00:00.000+0000,0.01005804549313035,0,1,265,HW,M,HW
67ed48fd-3c0b-4893-afc9-0d20baf016db,2016-09-03T04:00:00.000+0000,0.01286983995845872,0,1,185,MW,M,MW
b5fca954-573a-459d-8944-58404ec23c44,2016-09-03T04:00:00.000+0000,0.008787670950833978,0,2,185,MW,M,MW
70d9026c-0f68-47a6-ba47-ca4aae91decf,2016-09-03T04:00:00.000+0000,0.022222955486844637,0,3,185,MW,M,MW
88634082-147e-43de-a161-87f196494eab,2016-09-03T04:00:00.000+0000,0.010844859405059745,0,1,185,MW,M,MW
199ee1d1-8d65-4943-ad4f-2012d73dd320,2016-09-03T04:00:00.000+0000,0.831193505964195,0,2,185,MW,M,MW
252263a9-8566-4e54-ade7-9ce03d1bede3,2016-09-03T04:00:00.000+0000,0.6687794044135839,0,3,185,MW,M,MW
0bdda781-2e99-4efc-8d7b-e3180f14b966,2016-09-03T04:00:00.000+0000,0.02018140519870499,0,1,155,LW,M,LW
8dbbef11-b2eb-402c-bd73-64dc8a56bd84,2016-09-03T04:00:00.000+0000,0.004802508470570644,0,2,155,LW,M,LW
6b157172-8778-4eb5-8c72-8e3ef1919f6a,2016-09-03T04:00:00.000+0000,0.008716643073607437,0,3,155,LW,M,LW
5f125793-783e-45c8-ae48-0bf90fe45091,2016-09-03T04:00:00.000+0000,0.013148319219176087,0,1,155,LW,M,LW
0a040bec-d398-4814-be15-4d60bb1f3679,2016-09-03T04:00:00.000+0000,0.01605779068547035,0,2,155,LW,M,LW
0b81eb9a-87be-4f7c-be8b-17dff82ac9cd,2016-09-03T04:00:00.000+0000,0.018866041527816933,0,3,155,LW,M,LW
6e55a298-b7e0-4d4e-891e-2e386763cac6,2016-08-27T04:00:00.000+0000,0.003793787124952301,0,1,170,WW,M,WW
0acd2f93-ca88-4f45-8112-3511cb981cf4,2016-08-27T04:00:00.000+0000,0.98451712563752,1,1,170,WW,M,WW
ee6788b6-7e1e-4a8f-b793-3fb2899764ce,2016-08-27T04:00:00.000+0000,0.009917900354150038,0,1,145,FFW,M,FFW
40aa2c6a-9200-4497-aee9-ce1d5317ba2b,2016-08-27T04:00:00.000+0000,0.03284105002441408,0,2,145,FFW,M,FFW
835647ec-0ca5-4c00-87bc-ffb4e9ccef02,2016-08-27T04:00:00.000+0000,0.026608162106885262,0,3,145,FFW,M,FFW
400713ed-7d68-455c-a2f7-fb813d8c1518,2016-08-27T04:00:00.000+0000,0.8471434987751079,1,3,145,FFW,M,FFW
35254e3e-7dd2-4aad-9c3d-cabb41361b78,2016-08-27T04:00:00.000+0000,0.0015149546515033348,0,2,145,FFW,M,FFW
594e2685-111e-4a8c-a67f-621c53b52fcf,2016-08-27T04:00:00.000+0000,0.006445094885598367,0,1,145,FFW,M,FFW
a4be8816-d5f2-4ac9-b348-83e1020c9728,2016-08-27T04:00:00.000+0000,,0,1,115,WSW,F,SW
92afb458-14cf-477d-91d3-49fd26d8aaf1,2016-08-27T04:00:00.000+0000,,0,2,115,WSW,F,SW
76daa5c1-c7b5-4807-9b94-af762e55a09e,2016-08-27T04:00:00.000+0000,,0,1,115,WSW,F,SW
b3eece3b-0da7-491d-a043-3a1cd0a19ead,2016-08-27T04:00:00.000+0000,,0,2,115,WSW,F,SW
c3a71f67-260a-451f-a28c-ae4f01f270a8,2016-08-27T04:00:00.000+0000,0.0042550785454679215,0,1,185,MW,M,MW
0fa6da81-9103-4ae1-b87e-38c71682ddaf,2016-08-27T04:00:00.000+0000,0.003965347200255332,0,2,185,MW,M,MW
50243007-5e7e-40ac-a22a-062583deb7b0,2016-08-27T04:00:00.000+0000,0.003951426036571047,0,1,185,MW,M,MW
ee56e7a9-b5b8-4bdf-a8e6-9295f0970962,2016-08-27T04:00:00.000+0000,0.08131710171846834,0,2,185,MW,M,MW
df34fc1a-de60-4eb9-a563-cbbeb4da6500,2016-08-27T04:00:00.000+0000,0.005718352007100797,0,1,155,LW,M,LW
82e3f2f8-084c-4d2c-bac7-3fdb4b117d09,2016-08-27T04:00:00.000+0000,0.020982912642232336,0,1,155,LW,M,LW
b6ba97fd-7b9d-453b-a795-faef0bbe1d30,2016-08-27T04:00:00.000+0000,0.00334723455691993,0,2,155,LW,M,LW
ca669763-7234-43e3-b768-48ea997b89f3,2016-08-27T04:00:00.000+0000,0.005136732311882836,0,1,155,LW,M,LW
2e49006b-b947-4d64-818d-bad667e096d4,2016-08-27T04:00:00.000+0000,0.0070425498293702265,0,3,155,LW,M,LW
0dc026b8-d5dd-4a64-8e6a-e7e220303c9e,2016-08-27T04:00:00.000+0000,0.02749425815639924,0,1,155,LW,M,LW
b168e91f-bd0a-4c29-a4aa-d64903ddb929,2016-08-27T04:00:00.000+0000,0.0170213759819529,0,2,155,LW,M,LW
eb1cfea5-5190-41aa-8e4d-0be0afb11ca2,2016-08-27T04:00:00.000+0000,0.9656290007921484,0,3,155,LW,M,LW
bfc375f2-b2f5-4e24-83fa-469147965b48,2016-08-27T04:00:00.000+0000,0.029530632262069145,0,1,145,FFW,M,FFW
22f6f77c-237a-45e4-a5a7-f6acac99a895,2016-08-27T04:00:00.000+0000,0.009801692097484748,0,2,145,FFW,M,FFW
1f0f9d86-6a68-420b-a740-670aeaba997e,2016-08-27T04:00:00.000+0000,0.012932700240317379,0,3,145,FFW,M,FFW
ae74bbed-c3fc-4cb2-80f4-f7494abc22b9,2016-08-27T04:00:00.000+0000,0.017360891113057587,0,1,145,FFW,M,FFW
1d4a8254-22e6-4538-8e56-937e3ab950bf,2016-08-27T04:00:00.000+0000,0.015537808597513572,0,3,145,FFW,M,FFW
9c387ac7-389b-4599-b87f-f96d554f9fc8,2016-08-27T04:00:00.000+0000,0.026108474648574995,0,2,145,FFW,M,FFW
