,average,average_rank,bet_intercept,conf_diff_lin,conf_diff_quad,diff_ceiling,diff_floor,gross,gross_rank,model_id,num_fight_lin,num_fight_quad,prev_fight_ceiling,prev_fight_floor,standard_wager,tot_val_rank,total_rank,val_average,val_average_rank,val_gross,val_gross_rank
118394a5-0278-4308-9bca-07bc43a772a7,36.106685507056866,64.42,0.10029841241459692,0.4913427247703724,0.49973782848692194,0.2166489462064404,0.0008207642163301406,541.600282605853,64.16,118394a5-0278-4308-9bca-07bc43a772a7,0,0,99,4,1,143.47581552305962,128.57999999999998,23.099444595757728,67.3087739032621,485.08833651091226,76.16704161979753
39cf7921-b318-436f-b0a2-ab805cefc610,36.106676617287356,64.41,0.33371477420589346,0.4767363357825246,0.4999554145754246,0.2294711277817702,0.0029772702513068045,541.6001492593103,64.15,39cf7921-b318-436f-b0a2-ab805cefc610,0,0,99,4,1,32.227221597300336,128.56,10.706976906760302,14.243532058492688,235.55349194872662,17.98368953880765
34f1a1d6-aea2-42c5-a659-8bfcca9897f6,36.106574213501936,64.4,0.35663203474331484,0.49982602224382944,0.4990688511564842,0.21370412109621773,0.0019245275368249442,541.598613202529,64.14,34f1a1d6-aea2-42c5-a659-8bfcca9897f6,0,0,99,4,1,149.57817772778404,128.54000000000002,23.130109691205888,71.41451068616423,485.7323035153236,78.1636670416198
e58d05aa-f04c-4936-9f1f-bcd7586c3042,36.106564857657396,64.39,0.31289476904380814,0.49067803889726624,0.499467222808126,0.2189804300492822,0.002542782647074098,541.5984728648609,64.13,e58d05aa-f04c-4936-9f1f-bcd7586c3042,0,0,99,4,1,32.91619797525309,128.51999999999998,10.711933994673155,14.580989876265466,235.6625478828094,18.335208098987625
572a22e7-8652-4ba7-be3a-0b1b50f17fde,36.10653363232413,64.38,0.2222439680470068,0.4829884649901753,0.49987612765281264,0.23010709260091267,0.0006337599177784225,541.5980044848619,64.12,572a22e7-8652-4ba7-be3a-0b1b50f17fde,0,0,99,4,1,31.439820022497187,128.5,10.701304948238686,13.849831271091114,235.4287088612511,17.589988751406075
5d1506f1-e639-413a-b16e-7f01cf8bbcba,36.106159699685726,64.37,0.33122708215561797,0.4759718696368488,0.49997968875286025,0.22400631704159954,0.003886896246871604,541.5923954952859,64.11,5d1506f1-e639-413a-b16e-7f01cf8bbcba,0,0,99,4,1,33.85826771653544,128.48000000000002,11.164098779938072,18.180539932508438,234.4460743786995,15.677727784026997
3e56c4a2-b0c4-4897-947f-86e289409526,36.10593130762045,64.36,0.36209143786917564,0.499576012421704,0.49906133267795055,0.21941731891380808,0.002804541871458598,541.5889696143067,64.1,3e56c4a2-b0c4-4897-947f-86e289409526,0,0,99,4,1,34.06917885264342,128.45999999999998,10.719748530512334,15.15748031496063,235.83446767127134,18.91169853768279
8de621fd-ac4c-438d-892a-16828bcb5ce0,36.10556331303692,64.35,0.3949125840568243,0.4910154760781442,0.4993271726765443,0.21833192528912623,0.0022825834831430663,541.5834496955538,64.09,8de621fd-ac4c-438d-892a-16828bcb5ce0,0,0,99,4,1,148.95950506186728,128.44,23.127057709885957,70.99268841394826,485.6682119076051,77.966816647919
23c32bbe-76ce-460b-be07-af6e9c707241,36.10543509845843,64.34,0.40635078258474433,0.49077336008756217,0.4993184944737192,0.2164842629403247,0.0023811574178424985,541.5815264768764,64.08,23c32bbe-76ce-460b-be07-af6e9c707241,0,0,99,4,1,149.18447694038247,128.42000000000002,23.127916972742405,71.16141732283465,485.6862564275905,78.0230596175478
588e0ce4-8b7d-4cbb-b534-8d390cd8ad70,36.10538983474143,64.33,0.36172669942942026,0.47507936024897407,0.49995953477722954,0.21493045217713563,0.0012349726444853023,541.5808475211214,64.07,588e0ce4-8b7d-4cbb-b534-8d390cd8ad70,0,0,99,4,1,145.96456692913387,128.39999999999998,23.112655211605492,69.05230596175478,485.3657594437153,76.91226096737908
d2a588f2-346a-41a0-a885-82c0d71404aa,36.10530648346427,64.32,0.2189939809224028,0.49077699356597865,0.4995751205091164,0.21597635202653578,0.0006180884987009158,541.5795972519641,64.06,d2a588f2-346a-41a0-a885-82c0d71404aa,0,0,99,4,1,145.33183352080988,128.38,23.109683917085086,68.6304836895388,485.3033622587868,76.70134983127109
b631c7f5-a59e-4f81-897d-250d26190224,36.10523619005389,64.31,0.14100152130591406,0.4903253912177931,0.4996984562736964,0.23082261062765527,0.0003786673482190574,541.5785428508083,64.05,b631c7f5-a59e-4f81-897d-250d26190224,0,0,99,4,1,31.11642294713161,128.36,10.698140395572102,13.695163104611924,235.35908870258623,17.421259842519685
3ac1cf22-f2cd-4868-b25d-70303f1f867e,36.10517823384604,64.3,0.39982753353179995,0.48355671714800236,0.4995905611450375,0.21709356497326346,0.0016630436264225854,541.5776735076906,64.04,3ac1cf22-f2cd-4868-b25d-70303f1f867e,0,0,99,4,1,148.0596175478065,128.34,23.122106601076116,70.4302587176603,485.56423862259845,77.62935883014623
85cf5d25-f3c4-46be-b5ee-f6daecefb93d,36.1051767083683,64.29,0.34098910597362125,0.49074132740904924,0.499406188953088,0.21395600266007908,0.0015916890687795312,541.5776506255245,64.03,85cf5d25-f3c4-46be-b5ee-f6daecefb93d,0,0,99,4,1,147.87682789651294,128.32,23.121398479847553,70.3177727784027,485.5493680767986,77.55905511811024
22fd16c2-1916-4142-993f-f75bbf191a2d,36.105118739433685,64.28,0.34782269173261793,0.49085489721589226,0.49939172708827273,0.22248365034122866,0.001587018305883166,541.5767810915053,64.02,22fd16c2-1916-4142-993f-f75bbf191a2d,0,0,99,4,1,33.33802024746907,128.3,10.714289594138217,14.791901012373453,235.71437107104077,18.546119235095613
10e7640e-6331-4494-b483-ba3fd93745b7,36.10506325858543,64.27,0.3300874427989065,0.4826065366626753,0.49972029412172053,0.219707693357211,0.00344834591671804,541.5759488787814,64.01,10e7640e-6331-4494-b483-ba3fd93745b7,0,0,99,4,1,32.45219347581552,128.28,10.709006424993866,14.356017997750282,235.59814134986507,18.09617547806524
4edfabcb-cbc6-48be-af32-585d01ba0da1,34.80195053592976,54.81,0.3903493562316619,0.41914883910853645,0.4831446902908516,0.20841962307458323,0.00017590240129177986,696.0390107185953,73.47,4edfabcb-cbc6-48be-af32-585d01ba0da1,0,0,99,3,1,104.37289088863892,128.28,20.88446097326262,30.891451068616423,480.34260238504027,73.4814398200225
f2a23abb-61e5-4758-a55c-09242632621f,36.104928968947206,64.26,0.3034463162650636,0.4836363675284406,0.49971707419894285,0.21580305567865196,0.0024929568708347617,541.5739345342081,64.0,f2a23abb-61e5-4758-a55c-09242632621f,0,0,99,4,1,146.00674915635545,128.26,23.11266575075694,69.08042744656917,485.36598076589576,76.92632170978628
5ac84463-cb43-40f0-a389-ec4ed83f9038,36.104915172515476,64.25,0.18086590245908563,0.4906291863621101,0.4996275971748082,0.22191460702831664,0.0006152784510957298,541.5737275877322,63.99,5ac84463-cb43-40f0-a389-ec4ed83f9038,0,0,99,4,1,31.41169853768279,128.24,10.701262122069913,13.835770528683915,235.4277666855381,17.575928008998876
d74819fa-ce67-4af9-b814-f9b8004132b8,36.10473472162992,64.24,0.14157165305382807,0.4846572379964942,0.4998999859540876,0.22311025911778176,0.0007500303599954084,541.5710208244487,63.98,d74819fa-ce67-4af9-b814-f9b8004132b8,0,0,99,4,1,30.793025871766027,128.22,10.69535850030941,13.526434195725534,235.29788700680703,17.266591676040495
5bd4e161-9bcf-4568-b8df-a37e83ed35b6,36.10458693650813,64.23,0.19450182844405545,0.4904787621213497,0.49960962649906904,0.22751077761798705,0.0003710260279040949,541.5688040476219,63.97,5bd4e161-9bcf-4568-b8df-a37e83ed35b6,0,0,99,4,1,31.55230596175478,128.2,10.702146397071816,13.90607424071991,235.44722073557995,17.64623172103487
417720ff-8200-4a99-bb1f-a8ddedfc3e80,36.10454221364577,64.22,0.43905498107046237,0.49965040508214076,0.49893242143442523,0.22414260745700068,0.0016233598162048535,541.5681332046865,63.96,417720ff-8200-4a99-bb1f-a8ddedfc3e80,0,0,99,4,1,34.81439820022497,128.18,10.725310464939637,15.537120359955006,235.95683022867203,19.277277840269967
14f36316-97c0-4e84-9fa7-864357c63ef3,36.10449653125429,64.21,0.36107527731482125,0.47694308006119257,0.499878728830139,0.21745525682141087,0.0032989211119884513,541.5674479688143,63.95,14f36316-97c0-4e84-9fa7-864357c63ef3,0,0,99,4,1,146.31608548931382,128.16,23.113324797670696,69.26321709786276,485.37982075108465,77.05286839145107
8c5d1361-0415-4b5f-be94-f6f2c5d1d7be,36.10436493665915,64.2,0.3242124477870715,0.4763599883944168,0.4999492747295731,0.2181940817878896,0.00430152228509232,541.5654740498873,63.94,8c5d1361-0415-4b5f-be94-f6f2c5d1d7be,0,0,99,4,1,150.61867266591676,128.14,24.210797991534555,76.08267716535433,484.2159598306911,74.53599550056244
1b731a87-4f0f-488e-8456-f9e56a65d9bf,34.795666841646906,54.67,0.3778760134584798,0.4492002559142829,0.4818179069694369,0.2061184346220712,0.00031729635739425303,695.9133368329382,73.45,1b731a87-4f0f-488e-8456-f9e56a65d9bf,0,0,99,3,1,104.69628796400451,128.12,20.89918462426657,31.158605174353205,480.68124635813115,73.5376827896513
79f003b4-9f09-4217-a895-4988415af0b8,36.10436357570073,64.19,0.3916096178530133,0.4907879336703313,0.4993229292032121,0.21654394467846827,0.0035089386767089576,541.565453635511,63.93,79f003b4-9f09-4217-a895-4988415af0b8,0,0,99,4,1,148.6923509561305,128.12,23.125823621616117,70.83802024746906,485.6422960539385,77.85433070866142
fa2ec37c-7349-400e-85c6-884e550592b7,36.1034918227909,64.18,0.20237907382509743,0.4832464617839462,0.4998503684277885,0.21527704315874635,0.0004714718219471917,541.5523773418635,63.92,fa2ec37c-7349-400e-85c6-884e550592b7,0,0,99,4,1,143.7710911136108,128.10000000000002,23.10169603669127,67.54780652418448,485.13561677051666,76.22328458942633
74c115a2-24e3-45ec-8ad6-697631888dc1,36.103195976731996,64.17,0.11917349183928176,0.4996248257187587,0.49935557926208857,0.2171376833062455,0.0004902573870690176,541.54793965098,63.91,74c115a2-24e3-45ec-8ad6-697631888dc1,0,0,99,4,1,144.38976377952758,128.07999999999998,23.10483213239757,67.96962879640046,485.201474780349,76.42013498312711
366f990e-e59d-4b0c-9059-d38b23402d92,34.794074558771015,54.63,0.31859830325972494,0.4835939238550404,0.48051516745393635,0.2084079878837587,0.002578163044909047,695.8814911754203,73.44,366f990e-e59d-4b0c-9059-d38b23402d92,0,0,99,3,1,104.96344206974129,128.07,20.91746573432485,31.369516310461194,481.1017118894716,73.5939257592801
1e1d423d-a441-4e5a-bf60-4861147f4e84,36.102956935090496,64.16,0.3504155561738976,0.4829739322923895,0.4996484352344291,0.2225927999244919,0.005016222788007653,541.5443540263575,63.9,1e1d423d-a441-4e5a-bf60-4861147f4e84,0,0,99,4,1,33.92857142857143,128.06,11.166145762050945,18.208661417322833,234.48906100306985,15.719910011248594
379039b2-0cb8-4cac-ad3b-0a69366a454d,36.10289735199796,64.15,0.3314540541583953,0.4911074442314857,0.49937311441414206,0.22502491567774455,0.002746099776126666,541.5434602799694,63.89,379039b2-0cb8-4cac-ad3b-0a69366a454d,0,0,99,4,1,33.056805399325086,128.04000000000002,10.712504774001301,14.651293588301462,235.67510502802864,18.405511811023622
f5525aa3-831a-4838-a920-be9d8e2082bf,36.10262368592186,64.14,0.34682413232119064,0.49027818708368653,0.49937862468854205,0.2136220527948371,0.0023122746410461905,541.5393552888279,63.88,f5525aa3-831a-4838-a920-be9d8e2082bf,0,0,99,4,1,147.63779527559058,128.02,23.12003347193297,70.16310461192352,485.5207029105924,77.47469066366705
fa178ca7-b0a9-4552-afcc-100409d48117,36.102458877935014,64.13,0.3362125416013684,0.476611540981924,0.4998960660537289,0.2166988459317332,0.002194379346709924,541.5368831690253,63.87,fa178ca7-b0a9-4552-afcc-100409d48117,0,0,99,4,1,145.2615298087739,128.0,23.10940140498572,68.5883014623172,485.2974295047001,76.6732283464567
0fabb471-5e7f-4314-af4e-4de5a0013bd9,36.10231676439731,64.12,0.22921892635450608,0.491770900419014,0.4994813747450246,0.21404259679650828,0.00042645710528425493,541.5347514659596,63.86,0fabb471-5e7f-4314-af4e-4de5a0013bd9,0,0,99,4,1,145.3037120359955,127.98,23.10948197992936,68.61642294713161,485.2991215785165,76.68728908886389
7f0149e5-2e4f-4400-96fc-5b45a49a8c48,36.10229827315821,64.11,0.3242688185751621,0.4829288458721168,0.4996767415898344,0.23485502258465205,0.002758038563236919,541.5344740973732,63.85,7f0149e5-2e4f-4400-96fc-5b45a49a8c48,0,0,99,4,1,32.36782902137233,127.96000000000001,10.707909918221635,14.313835770528684,235.57401820087597,18.053993250843643
848afa3b-4fc6-4f2b-89ad-6ef84d76d9be,36.10226021172251,64.1,0.19515964652715426,0.49991396100172536,0.49922658368193024,0.21846289774996586,0.0005811742989855166,541.5339031758376,63.84,848afa3b-4fc6-4f2b-89ad-6ef84d76d9be,0,0,99,4,1,145.78177727784026,127.94,23.111806486767797,68.93982002249719,485.34793622212374,76.84195725534308
9d124ee8-4436-416d-bc5f-5f8fe6b1a58a,36.10189887883302,64.09,0.4000126879137781,0.48251385227202137,0.4995818026149952,0.21709251266156732,0.002158697030941357,541.5284831824953,63.83,9d124ee8-4436-416d-bc5f-5f8fe6b1a58a,0,0,99,4,1,147.45500562429697,127.92,23.119333541895145,70.00843644544432,485.50600437979807,77.44656917885264
ad039eaf-268a-4295-a604-891c908d4b81,36.101690583007645,64.08,0.17335885037349963,0.49942882911703607,0.4992664341579704,0.2151753830475195,0.0005285872955357181,541.5253587451147,63.82,ad039eaf-268a-4295-a604-891c908d4b81,0,0,99,4,1,145.1631046119235,127.9,23.108997919943448,68.51799775028121,485.28895631881244,76.64510686164229
b43fe79c-9de0-4737-b94c-5209eddbba68,36.10168816868175,64.07,0.12500613627462787,0.4994861891021906,0.49933101981414874,0.2158894777680945,0.0007665071830957213,541.5253225302262,63.81,b43fe79c-9de0-4737-b94c-5209eddbba68,0,0,99,4,1,144.29133858267716,127.88,23.104350976572707,67.91338582677166,485.19137050802686,76.37795275590551
a8353fd9-b0c8-4d7a-8707-05f2b81cb56e,36.101290208474396,64.06,0.39265830955310294,0.4825528957382799,0.49958177773906,0.22721670657125626,0.0032061568537547517,541.5193531271159,63.8,a8353fd9-b0c8-4d7a-8707-05f2b81cb56e,0,0,99,4,1,33.084926884139485,127.86,10.712708698394529,14.665354330708661,235.67959136467962,18.41957255343082
38163863-481b-44ca-9406-3d546505b343,36.10115396957843,64.05,0.33776070120593576,0.4999714762566772,0.4990117560500769,0.2140934663062579,0.004381093442730784,541.5173095436764,63.79,38163863-481b-44ca-9406-3d546505b343,0,0,99,4,1,151.15298087739032,127.84,24.22517057302987,76.20922384701912,484.5034114605974,74.9437570303712
67d45fce-fa1d-4870-9262-33c9c3440712,36.10112019617807,64.04,0.14897892212407152,0.48321404626264214,0.49989124726585205,0.21801230775974076,0.001140916330361042,541.5168029426711,63.78,67d45fce-fa1d-4870-9262-33c9c3440712,0,0,99,4,1,142.4353205849269,127.82000000000001,23.09500493295114,66.52137232845894,484.995103591974,75.91394825646795
17080066-8a1b-4dd4-89ba-43f3fa4a4041,36.10104047035853,64.03,0.34054016690432143,0.4832018199315553,0.4996261463680337,0.2182968795100208,0.0034294362547590677,541.5156070553779,63.77,17080066-8a1b-4dd4-89ba-43f3fa4a4041,0,0,99,4,1,146.41451068616422,127.80000000000001,23.113508158487896,69.33352080989876,485.3836713282458,77.08098987626546
74db44eb-2d59-4a83-bc45-7ef622f80392,36.10102429348358,64.02,0.3332028727876999,0.47629348195773785,0.4998913940538023,0.2136344522013697,0.0027579061325601105,541.5153644022538,63.76,74db44eb-2d59-4a83-bc45-7ef622f80392,0,0,99,4,1,145.00843644544432,127.78,23.107984856623037,68.40551181102362,485.26768198908377,76.6029246344207
b6c3d84f-ef06-42a5-bf57-9ed6a85be52a,36.10094782078638,64.01,0.3338572752637541,0.4832041998607155,0.49963395340648714,0.22388293236044968,0.0027705439986151366,541.5142173117957,63.75,b6c3d84f-ef06-42a5-bf57-9ed6a85be52a,0,0,99,4,1,32.39595050618672,127.76,10.708387735928815,14.327896512935883,235.58453019043392,18.068053993250842
a086b872-4495-40f3-ba32-e53a4c6d9868,36.10094386032794,64.0,0.24067730841829862,0.482193002699018,0.49979988820307814,0.22928079550452324,0.0005444170486302196,541.5141579049191,63.74,a086b872-4495-40f3-ba32-e53a4c6d9868,0,0,99,4,1,31.38357705286839,127.74000000000001,10.700730105149386,13.821709786276715,235.4160623132865,17.561867266591676
269960e2-7d7e-48a8-b5bf-8d46ba1ae2f9,36.10085792169137,63.99,0.1678335978976897,0.4994504060437087,0.4992613164905245,0.2254800101324788,0.0006358456327811242,541.5128688253706,63.73,269960e2-7d7e-48a8-b5bf-8d46ba1ae2f9,0,0,99,4,1,31.74915635545557,127.72,10.703255013481035,14.004499437570304,235.47161029658278,17.744656917885266
770920b8-7b40-451a-955b-e86c0864f36c,36.100737298783784,63.98,0.39702856875965004,0.4909686667381704,0.4992567413799167,0.21776155389524374,0.002461029760239126,541.5110594817568,63.72,770920b8-7b40-451a-955b-e86c0864f36c,0,0,99,4,1,148.39707536557933,127.69999999999999,23.124189688207338,70.66929133858268,485.60798345235406,77.72778402699663
61ba1574-8c44-41ce-b530-3478c62e86cf,36.10069701418411,63.97,0.1641392168767551,0.48122065522604013,0.4999379317023433,0.21855480985222847,0.0005274190094883411,541.5104552127616,63.71,61ba1574-8c44-41ce-b530-3478c62e86cf,0,0,99,4,1,142.3790776152981,127.68,23.094821672993017,66.47919010123735,484.9912551328534,75.89988751406074
85fa81b9-b103-4202-94f3-ee91ee07d6a8,36.10064975007294,63.96,0.18369896093091265,0.4999982999839996,0.4992161793044213,0.2141180828931751,0.0005398354613702152,541.509746251094,63.7,85fa81b9-b103-4202-94f3-ee91ee07d6a8,0,0,99,4,1,145.38807649043872,127.66,23.109739957887477,68.65860517435321,485.30453911563706,76.7294713160855
244b5450-e630-475b-a33b-d69c172b2fcf,36.100570475212,63.95,0.31098264337891685,0.4909014373510709,0.4993756007166738,0.23042347499722923,0.0033039049760581565,541.5085571281801,63.69,244b5450-e630-475b-a33b-d69c172b2fcf,0,0,99,4,1,32.719347581552306,127.64,10.710156481832847,14.482564679415074,235.62344260032265,18.236782902137232
e8333e12-f19f-4cdd-8ad2-90eb97a320cc,36.100388393550396,63.94,0.15355885734099295,0.4833584315583404,0.49986908927541773,0.22079000486803002,0.0005710806054069337,541.505825903256,63.68,e8333e12-f19f-4cdd-8ad2-90eb97a320cc,0,0,99,4,1,30.708661417322833,127.62,10.694409103698,13.484251968503937,235.277000281356,17.224409448818896
d38eb628-c1fb-4b05-a633-58b4a633dd9d,36.100360718021065,63.93,0.39510134539706354,0.48361139236802697,0.49952594475793594,0.21792699103740254,0.002308058601881861,541.505410770316,63.67,d38eb628-c1fb-4b05-a633-58b4a633dd9d,0,0,99,4,1,147.27221597300337,127.6,23.118651483073478,69.91001124859393,485.49168114454307,77.36220472440945
29e48a73-e1af-4f87-9620-ff7cc18889b6,36.10034899835466,63.92,0.3624030012848143,0.49126789684573036,0.49928790298114906,0.22829040181807647,0.0032652573483570578,541.5052349753199,63.66,29e48a73-e1af-4f87-9620-ff7cc18889b6,0,0,99,4,1,33.30989876265467,127.58,10.714226901702576,14.777840269966255,235.71299183745666,18.532058492688414
c30d1269-07f0-46ef-bb9c-72a3cc693b55,36.100196883120034,63.91,0.13227918390717658,0.49961308225820106,0.49929489450408937,0.21668276475877823,0.0007362292318579574,541.5029532468005,63.65,c30d1269-07f0-46ef-bb9c-72a3cc693b55,0,0,99,4,1,144.19291338582678,127.56,23.104204378572984,67.85714285714286,485.18829195003264,76.33577052868391
3f3d39a0-fa5d-4ce2-8ce8-5c991e3c5680,37.377874300918855,69.02,0.21866468659766386,0.481870436385635,0.482962853244715,0.21732832346689923,0.01673683364946084,523.290240212864,58.53,3f3d39a0-fa5d-4ce2-8ce8-5c991e3c5680,0,0,99,4,1,153.72609673790777,127.55,27.608197503750798,82.60686164229472,469.33935756376354,71.11923509561305
6cf257c7-1456-4e5b-8d24-cba7be6ec201,36.099968150186434,63.9,0.18784220148240588,0.4835152069439521,0.4998099442364643,0.22492098916723485,0.0008590180636378665,541.4995222527965,63.64,6cf257c7-1456-4e5b-8d24-cba7be6ec201,0,0,99,4,1,30.93363329583802,127.53999999999999,10.697002623268409,13.59673790776153,235.334057711905,17.336895388076492
04175655-4b5d-482b-b62f-7947e4513520,36.09979742450915,63.89,0.3457996437272869,0.482655795576874,0.4996212349420739,0.21506006387746146,0.0021438654387856866,541.4969613676373,63.63,04175655-4b5d-482b-b62f-7947e4513520,0,0,99,4,1,146.07705286839143,127.52000000000001,23.112855086768477,69.12260967379078,485.369956822138,76.95444319460067
e1db217f-3e70-4f8e-8d47-aef5151bd2b3,36.099746818202,63.88,0.36853056114816096,0.47500323993252214,0.4998719944232382,0.22988646729123377,0.00311354104965911,541.49620227303,63.62,e1db217f-3e70-4f8e-8d47-aef5151bd2b3,0,0,99,4,1,32.19910011248594,127.5,10.706832636234038,14.229471316085489,235.55031799714885,17.96962879640045
315aa76f-c873-488f-8e29-e9075ab265f3,36.099724001430225,63.87,0.34961100539263223,0.49971332486332437,0.49898442493630396,0.22024132476463518,0.0027246085829748835,541.4958600214534,63.61,315aa76f-c873-488f-8e29-e9075ab265f3,0,0,99,4,1,33.56299212598425,127.47999999999999,10.717054500778397,14.904386951631047,235.77519901712475,18.658605174353205
50f3a498-6d29-4664-aa3f-b97d0be3bff4,36.09964703975969,63.86,0.4075657818640818,0.4907840297641822,0.49923337934753614,0.21336877804333668,0.002857752512504833,541.4947055963953,63.6,50f3a498-6d29-4664-aa3f-b97d0be3bff4,0,0,99,4,1,189.55286839145106,127.46000000000001,36.20681808801961,91.74634420697413,724.1363617603922,97.80652418447694
06e96186-87c4-4706-ac10-779e335138dc,36.09930927055715,63.85,0.35981026335664906,0.4903390538963843,0.49931089701910575,0.21781466222194829,0.0033729549427287293,541.4896390583573,63.59,06e96186-87c4-4706-ac10-779e335138dc,0,0,99,4,1,147.42688413948258,127.44,23.11924594467949,69.99437570303712,485.50416483826933,77.43250843644545
87a87832-7686-49d8-a703-7fe3a8b1c82e,36.099138351329174,63.84,0.39498078424010136,0.49119292739552467,0.499228337811383,0.21925037009488918,0.0012426533153734325,541.4870752699376,63.58,87a87832-7686-49d8-a703-7fe3a8b1c82e,0,0,99,4,1,33.53487064116985,127.42,10.716350547283353,14.890326209223847,235.75971204023378,18.644544431946006
7882e597-fbf3-4b48-b0e2-73de2c82db7a,36.098989297292675,63.83,0.2146354005429097,0.4840790638089279,0.49973807620826305,0.21339545686563366,0.0005468085990043809,541.4848394593902,63.57,7882e597-fbf3-4b48-b0e2-73de2c82db7a,0,0,99,4,1,188.11867266591676,127.4,36.17656095313045,91.12767154105737,723.5312190626089,96.9910011248594
f60daba5-e3aa-4b81-bb93-2651cc772c9b,36.098871836602456,63.82,0.309899100631108,0.4903790258752387,0.49937203507988664,0.217242598852185,0.0024375422936300135,541.4830775490368,63.56,f60daba5-e3aa-4b81-bb93-2651cc772c9b,0,0,99,4,1,146.52699662542182,127.38,23.11416182947799,69.40382452193475,485.39739841903776,77.12317210348706
651f9dc3-94fd-40c4-85ee-098e96594585,36.098824939080295,63.81,0.24788691162429494,0.4997441498698524,0.4991107944899199,0.21382862522640142,0.0004106285293598797,541.4823740862045,63.55,651f9dc3-94fd-40c4-85ee-098e96594585,0,0,99,4,1,146.66760404949383,127.36,23.114633314073835,69.48818897637796,485.40729959555057,77.17941507311586
7ee60a2c-cad4-4d56-bb52-1d52e7f8c0d3,36.098322677375194,63.8,0.33452503656020266,0.49127623309457596,0.4992970018884991,0.22904997915846606,0.004487238880271648,541.4748401606279,63.54,7ee60a2c-cad4-4d56-bb52-1d52e7f8c0d3,0,0,99,4,1,33.98481439820023,127.34,11.168771877533285,18.236782902137232,234.544209428199,15.748031496062993
b6c7ddb2-336e-47ab-8da6-27728767b1cc,36.09825480356613,63.79,0.32374905140556587,0.48280597236007333,0.4996239874281655,0.21589376852647166,0.0023179572340991258,541.473822053492,63.53,b6c7ddb2-336e-47ab-8da6-27728767b1cc,0,0,99,4,1,145.4443194600675,127.32,23.109850921002142,68.6867266591676,485.306869341045,76.75759280089989
8a75dece-3323-4a63-9384-bb219bddb9a2,36.09795347950218,63.78,0.36814784666561023,0.4905958732591541,0.4992704438937847,0.22008307552330217,0.0018505302963174222,541.4693021925327,63.52,8a75dece-3323-4a63-9384-bb219bddb9a2,0,0,99,4,1,33.22553430821147,127.30000000000001,10.71365795259568,14.735658042744657,235.70047495710497,18.489876265466815
a4a39121-fc9c-44c3-a327-c49eef7a74b3,36.09774176527021,63.77,0.17259261542070295,0.4813179736399049,0.4998802662462403,0.21487628868714895,0.0005174104215907538,541.4661264790531,63.51,a4a39121-fc9c-44c3-a327-c49eef7a74b3,0,0,99,4,1,142.18222722159732,127.28,23.093846554626975,66.35264341957256,484.97077764716647,75.82958380202474
7efbbe3d-2ad6-4fca-9b23-242d2127277b,36.09735414471904,63.76,0.3764173854549393,0.49035693599363955,0.4992592624883381,0.21690995016863046,0.002455361216437485,541.4603121707856,63.49,7efbbe3d-2ad6-4fca-9b23-242d2127277b,0,0,99,4,1,147.55343082114734,127.25,23.11963579452453,70.09280089988751,485.5123516850151,77.46062992125984
76364fea-26b0-4d53-abe7-8af621ce6d50,36.09698936933972,63.75,0.37078257769921963,0.49089259703113686,0.4992420069521295,0.21672140125965303,0.003329927230630022,541.4548405400958,63.48,76364fea-26b0-4d53-abe7-8af621ce6d50,0,0,99,4,1,147.3987626546682,127.22999999999999,23.119232322951436,69.98031496062993,485.5038787819802,77.41844769403825
0a85e115-8d2b-484e-83ff-f91751259549,34.74158431259853,53.83,0.402839932751833,0.4493334486377479,0.480957153394794,0.204713581183491,0.002377264045743523,694.8316862519706,73.39,0a85e115-8d2b-484e-83ff-f91751259549,0,0,99,3,1,104.16197975253093,127.22,20.868296205028173,30.694600674915634,479.970812715648,73.46737907761529
1d07515a-a313-417a-8cf5-d59178d7e578,36.096831103410906,63.74,0.15319861994121378,0.48204551337853063,0.4998670778437515,0.21492997105333114,0.00035257607666915725,541.4524665511636,63.47,1d07515a-a313-417a-8cf5-d59178d7e578,0,0,99,4,1,141.70416197975254,127.21000000000001,23.091899297509094,66.01518560179977,484.92988524769095,75.68897637795276
4c31311b-a53a-4bec-95fa-2e9a66f82916,36.096749004597704,63.73,0.388581477529682,0.4898685678617569,0.49925184189000904,0.2153247714849668,0.0016406750470907543,541.4512350689656,63.46,4c31311b-a53a-4bec-95fa-2e9a66f82916,0,0,99,4,1,147.66591676040497,127.19,23.120093743974813,70.17716535433071,485.5219686234711,77.48875140607424
901aab52-dfea-4369-985f-f1c8b611cb34,36.09673924750431,63.72,0.36658163534917393,0.49109251862058356,0.49923682716139955,0.21416573163563882,0.002737227401900825,541.4510887125647,63.45,901aab52-dfea-4369-985f-f1c8b611cb34,0,0,99,4,1,147.30033745781776,127.17,23.118806645341607,69.92407199100113,485.4949395521737,77.37626546681665
aacef677-e7fa-47f3-828c-10aa3be49d8c,34.736908409837085,53.77,0.44131176806718897,0.4179198637000392,0.4821055747242543,0.2074819777151414,0.00015588506390106858,694.7381681967418,73.38,aacef677-e7fa-47f3-828c-10aa3be49d8c,0,0,99,3,1,103.89482564679415,127.15,20.847313501636123,30.45556805399325,479.48821053763083,73.4392575928009
