,average,average_rank,bet_ceiling,bet_female,bet_intercept,conf_diff_lin,conf_diff_quad,diff_ceiling,diff_floor,gross,gross_rank,model_id,num_fight_lin,num_fight_quad,prev_fight_ceiling,prev_fight_floor,standard_wager,tot_val_rank,total_rank,val_average,val_average_rank,val_gross,val_gross_rank
84c8feea-50f6-4e67-9f16-6b25df1d9896,16.434877863066095,72.96,193,False,0.1753280153327469,0.051265047448845205,0.18647016669629182,0.1304394414440355,0.002453381636536011,739.5695038379743,89.54,84c8feea-50f6-4e67-9f16-6b25df1d9896,0.2853788254235414,0.1527441776148322,99,3,1,161.1764705882353,162.5,8.076970898013466,81.9327731092437,347.309748614579,79.24369747899159
c3e327ec-9258-49fb-ba65-e9e32740142a,16.41676507384478,72.92,192,False,0.14479296504253847,0.06149430946671802,0.17307376369754998,0.13117005688467803,0.0025097629418440208,738.7544283230151,89.48,c3e327ec-9258-49fb-ba65-e9e32740142a,0.2745862378024537,0.15292373737647968,99,3,1,164.03361344537814,162.4,8.153467275551254,83.61344537815125,350.59909284870395,80.4201680672269
5bd5a7de-bab6-4a3c-aa9c-ec8a204cd5ff,16.37705188469921,72.88,192,False,0.19236273645238033,0.08141495610710459,0.1823330592749996,0.1336052319717327,0.001439621705626938,736.9673348114644,89.4,5bd5a7de-bab6-4a3c-aa9c-ec8a204cd5ff,0.2523427624361907,0.15410086073073362,99,3,1,135.96638655462186,162.28,6.9663274071572205,63.61344537815126,313.48473332207493,72.3529411764706
91701c9c-c58c-479c-8ec0-79fa2b6e9bc0,16.36825849574449,72.86,193,False,0.2060458788318165,0.07750144729725388,0.21126145910297497,0.13676330516416424,0.0021597912757231473,736.5716323085021,89.34,91701c9c-c58c-479c-8ec0-79fa2b6e9bc0,0.24569523374308086,0.15437036493555722,99,3,1,57.89915966386555,162.2,3.6458020283947614,29.159663865546218,164.06109127776426,28.73949579831933
69455945-c1f8-4888-8972-fa8024ffd2d4,16.007764792310585,72.06,180,False,0.38115318561885986,0.04184104041556422,0.3836525185197319,0.14079348975892667,0.003134749355914842,752.3649452385976,90.12,69455945-c1f8-4888-8972-fa8024ffd2d4,0.21572164655074946,0.23058858002637314,99,3,1,36.30252100840336,162.18,2.7659011024056435,17.899159663865547,124.46554960825397,18.403361344537814
0ff50027-27f9-4be2-8332-56b4b726e094,16.309950566599902,72.8,193,False,0.2298515423701992,0.043308275331573255,0.20426937008040438,0.13463917194717367,0.0022834997765427065,733.9477754969955,89.2,0ff50027-27f9-4be2-8332-56b4b726e094,0.2921198991799156,0.15206678210410787,99,3,1,127.98319327731093,162.0,6.664093473792334,59.91596638655462,293.22011284686266,68.0672268907563
3101f9bc-2f7a-4570-b1fa-afaa5b77328f,16.290853327923912,72.74,193,False,0.2028013435850527,0.05238108991659266,0.2202387938357922,0.12653283403622964,0.0024391913526160074,733.088399756576,89.16,3101f9bc-2f7a-4570-b1fa-afaa5b77328f,0.24954119997939597,0.1544287012094846,99,3,1,191.76470588235293,161.89999999999998,15.599376967529748,95.96638655462185,639.5744556687197,95.7983193277311
3f244d34-1019-4e0e-ae3d-3ef129f26bf4,16.238484864097728,72.6,189,False,0.21466325072358305,0.052302629188786344,0.16584729462915598,0.13556049574698134,0.0026234262133264874,730.7318188843977,89.14,3f244d34-1019-4e0e-ae3d-3ef129f26bf4,0.24373366763740328,0.15225607448164252,99,3,1,135.63025210084032,161.74,7.002203085583883,64.45378151260505,308.09693576569083,71.17647058823529
feacfa14-048b-4ae3-9eac-06b66531d87a,16.23590956196209,72.58,192,False,0.18104498482559359,0.06442513755728735,0.18174437185987538,0.134487730654352,0.0017439635973115573,730.6159302882941,89.12,feacfa14-048b-4ae3-9eac-06b66531d87a,0.26152043189470026,0.1549872060419324,99,3,1,139.57983193277312,161.7,7.081098695868765,65.54621848739495,318.6494413140944,74.03361344537815
47dc5dea-37d5-43be-95bd-d78657c15933,16.225168214712536,72.56,193,False,0.12949875589949456,0.07555657167800843,0.21601246500612212,0.13627855800028982,0.0013425236972931915,730.132569662064,89.08,47dc5dea-37d5-43be-95bd-d78657c15933,0.284543264296287,0.15239049190904316,99,3,1,58.90756302521008,161.64,3.6478351572877132,29.243697478991596,167.80041723523482,29.66386554621849
2e02744b-49ac-4901-80e0-b08806b82b51,16.221092879457995,72.54,188,False,0.19169661211878516,0.046529062991060605,0.1524846285807657,0.1323861059827047,0.0018401970215992628,729.9491795756098,89.06,2e02744b-49ac-4901-80e0-b08806b82b51,0.2521308063889236,0.15104665054226485,99,3,1,140.92436974789916,161.60000000000002,7.127225818210269,66.30252100840336,320.7251618194621,74.6218487394958
2731e6a9-3205-4efa-bab6-8955e91a744e,16.209792987548436,72.52,193,False,0.1855606094496141,0.0637474607708136,0.19623003340708825,0.13081601235036988,0.0021993314754093635,729.4406844396797,89.04,2731e6a9-3205-4efa-bab6-8955e91a744e,0.2520897537489197,0.15672187502558094,99,3,1,166.1344537815126,161.56,8.231952706112212,84.78991596638656,353.9739663628251,81.34453781512605
5f964b95-84d8-476d-a0d7-2f37522346a3,16.208682914108056,72.5,192,False,0.18311030603934053,0.0562309553616233,0.17417094106715744,0.12997867421734732,0.002488393835299247,729.3907311348626,89.02,5f964b95-84d8-476d-a0d7-2f37522346a3,0.2542796288797153,0.15650568213468413,99,3,1,168.9075630252101,161.51999999999998,8.37737173817958,85.88235294117646,360.22698474172194,83.02521008403362
1dc54292-9147-4158-8d75-f53d97b51e04,15.840374700534626,71.66,182,False,0.39583807367966245,0.09130378900453946,0.4082657868735993,0.13991986083581573,0.0030904299429757166,744.4976109251274,89.78,1dc54292-9147-4158-8d75-f53d97b51e04,0.2105466659377301,0.23999143744315352,99,3,1,31.176470588235297,161.44,2.5072611297874303,15.294117647058824,112.82675084043436,15.882352941176471
7607e572-d3ac-410d-ae3e-6f8bd80b5eb0,16.12857854093474,72.38,193,False,0.20127996719198127,0.11689533708061939,0.2514199636645038,0.12887127595874062,0.002040987528015427,725.7860343420633,88.84,7607e572-d3ac-410d-ae3e-6f8bd80b5eb0,0.2533256062149065,0.15257355435131403,99,3,1,190.92436974789916,161.22,15.196314475290597,95.29411764705883,638.2452079622051,95.63025210084034
5d176ab3-7289-47e4-b6af-43addb0e8329,16.12242148682762,72.36,193,False,0.17062229577951538,0.06423934208299208,0.20024998909474195,0.13123148833861922,0.0019131861352905395,725.5089669072429,88.82,5d176ab3-7289-47e4-b6af-43addb0e8329,0.2787934390279444,0.15511656238905394,99,3,1,167.14285714285714,161.18,8.184117730189069,84.2016806722689,360.101180128319,82.94117647058823
d6c6d497-1fe3-41db-96f1-961d86387dd1,16.114019558331226,72.34,192,False,0.17431140776756796,0.06377114446308002,0.20711797823391045,0.1327378508747342,0.001807494210602985,725.1308801249052,88.78,d6c6d497-1fe3-41db-96f1-961d86387dd1,0.25146425915893955,0.15507808051995361,99,3,1,132.10084033613447,161.12,6.818758935177214,61.34453781512605,306.84415208297463,70.75630252100841
6d25f31f-57a8-471d-9f58-3275aa3a50fa,16.10521980419334,72.3,193,False,0.2141930143393858,0.07017440994674604,0.23029072135853051,0.13126977703952294,0.002020457270269701,724.7348911887002,88.72,6d25f31f-57a8-471d-9f58-3275aa3a50fa,0.25711964516494057,0.1546241380135606,99,3,1,158.23529411764707,161.01999999999998,7.898761025751612,78.90756302521008,347.54548513307094,79.32773109243698
ea561f4c-0bf3-4bdb-adb9-b0d7a04ff417,16.0994741908507,72.28,193,False,0.2282851179724136,0.07911439328507128,0.23153942870841593,0.13144962461414655,0.00156299878733192,724.4763385882815,88.7,ea561f4c-0bf3-4bdb-adb9-b0d7a04ff417,0.264931085380211,0.15382450229613823,99,3,1,156.1344537815126,160.98000000000002,7.846260616362113,77.39495798319328,345.235467119933,78.73949579831933
ee416594-1917-49d7-8b14-142900674081,16.088609782442504,72.26,193,False,0.19309419443992637,0.08131082117403322,0.23679759088538965,0.1292447961596051,0.001723301229666618,723.9874402099126,88.66,ee416594-1917-49d7-8b14-142900674081,0.28099872749663435,0.15225776165156238,99,3,1,191.51260504201682,160.92000000000002,15.325281621513748,95.46218487394958,643.6618281035774,96.05042016806723
64b65dbc-f82c-43b7-9f80-69a45860b7f8,16.06569725569336,72.2,192,False,0.1905371601155568,0.05434171545229243,0.22794044026583968,0.13496460365433358,0.0020951529982824344,722.9563765062013,88.58,64b65dbc-f82c-43b7-9f80-69a45860b7f8,0.259388702048258,0.15341037520455858,99,3,1,126.89075630252101,160.78,6.522050470749066,58.739495798319325,293.49227118370794,68.15126050420169
421f0a87-9312-4261-b0f6-18c73ba6d176,16.042765352656012,72.16,193,False,0.20921212572774053,0.09357315745078443,0.21190163675071566,0.13552015077029608,0.0015948069264830268,721.9244408695206,88.5,421f0a87-9312-4261-b0f6-18c73ba6d176,0.27277915287134985,0.1550869823226029,99,3,1,131.0924369747899,160.66,6.78338754710303,60.7563025210084,305.25243961963633,70.33613445378151
ead86b22-503e-48d3-9f47-0e7e4f4607a2,16.036422981178525,72.12,193,False,0.21898651041743555,0.07285125359161407,0.22992395371239974,0.13031499858541706,0.0015988214204126331,721.6390341530335,88.42,ead86b22-503e-48d3-9f47-0e7e4f4607a2,0.26367268201425825,0.1547485013437122,99,3,1,159.83193277310926,160.54000000000002,7.9292707865496395,79.74789915966386,348.88791460818413,80.08403361344538
7bf5a0ac-5768-4194-8fa2-3d5e3670059a,15.53220880664226,70.64,191,False,0.2872972348452849,0.1027988287686175,0.2419758919879559,0.14408101006486082,0.0014918361277366445,745.5460227188285,89.88,7bf5a0ac-5768-4194-8fa2-3d5e3670059a,0.29134203296908845,0.15782287939709735,99,3,1,132.94117647058823,160.51999999999998,6.702074249835669,60.08403361344538,314.99748974227646,72.85714285714286
46a668c1-f455-4c81-b6d8-3953c059fa1f,15.997202861842114,72.04,193,False,0.2687316707787584,0.054811141772647745,0.2190861490686533,0.13398637377348577,0.0021176680814771836,719.8741287828951,88.4,46a668c1-f455-4c81-b6d8-3953c059fa1f,0.2771176194244105,0.1549946418137404,99,3,1,130.16806722689074,160.44,6.753900703434169,60.42016806722689,303.9255316545376,69.74789915966386
c2359a9d-eb5d-44fd-9d6e-a8421b49da05,15.952599816680523,71.98,192,False,0.218338170388817,0.0863930928987159,0.2088639086872014,0.1343468673252878,0.0015353248875415153,717.8669917506236,88.32,c2359a9d-eb5d-44fd-9d6e-a8421b49da05,0.25807268098265285,0.1556392919552934,99,3,1,132.52100840336135,160.3,6.840137781606241,61.51260504201681,307.80620017228085,71.00840336134453
3fbf6ab0-6211-40a2-9881-573561c73317,15.932331624717172,71.94,189,False,0.19355935984179615,0.05885546727809697,0.17537780300470282,0.13740181506866728,0.001860638728802779,716.9549231122727,88.3,3fbf6ab0-6211-40a2-9881-573561c73317,0.25383590203731365,0.15363793574325638,99,3,1,92.26890756302521,160.24,4.307806768429599,44.78991596638655,198.15911134776155,47.47899159663866
2a5e06a3-27ae-4349-a380-59fefb1cf157,15.900874754649191,71.88,188,False,0.19911443503753068,0.04332671668231588,0.16367053069749954,0.13476537112310086,0.002204088606686139,715.5393639592136,88.26,2a5e06a3-27ae-4349-a380-59fefb1cf157,0.258943118013769,0.15277603575563753,99,3,1,138.99159663865547,160.14,7.131314459840141,66.5546218487395,313.7778362329662,72.43697478991596
67900d9a-7a55-4d56-8907-ad43b1ee0e85,15.897943741540487,71.86,193,False,0.17818110814228683,0.06268262764460145,0.21998420524636467,0.12881043882240617,0.002113057232378188,715.4074683693219,88.24,67900d9a-7a55-4d56-8907-ad43b1ee0e85,0.2778665560214943,0.1560548777149477,99,3,1,192.6890756302521,160.1,15.705244752696515,96.21848739495799,659.6202796132536,96.47058823529412
7a669c08-9a6a-433e-8d9c-8d20a1f9ecc6,15.858022126817758,71.8,193,False,0.2195881766890386,0.0905140304677483,0.22610150951749777,0.1364083790587747,0.0014659216412614357,713.6109957067991,88.2,7a669c08-9a6a-433e-8d9c-8d20a1f9ecc6,0.27144560542260077,0.1561028238611435,99,3,1,61.76470588235294,160.0,3.703259671485099,30.50420168067227,170.34994488831455,31.26050420168067
cd151ebb-6119-4db3-b388-eae0afd18b43,15.847705836254974,71.74,193,False,0.22561797361869346,0.07700390036375476,0.19917466602675665,0.12774725006552098,0.0013900084184147688,713.1467626314738,88.1,cd151ebb-6119-4db3-b388-eae0afd18b43,0.268035721293123,0.15917956652371792,99,3,1,193.52941176470588,159.83999999999997,15.99194259943629,96.72268907563026,671.6615891763242,96.80672268907563
5f11a76a-9e0a-45f3-819c-48efe959af4c,15.844378606566945,71.7,192,False,0.2025323918431532,0.046534484890798984,0.17634830018857192,0.1343289874361223,0.0022858443463408588,712.9970372955125,88.08,5f11a76a-9e0a-45f3-819c-48efe959af4c,0.28505578244644014,0.15819537667659045,99,3,1,145.63025210084032,159.78,7.410740229449953,70.08403361344538,326.0725700957979,75.54621848739495
6d0ba3ee-c37c-41d6-bdae-a90848c23cc9,15.844023675800479,71.68,188,False,0.20013173772463347,0.06407038799231278,0.1686510198695164,0.13411154365460232,0.002529922885469836,712.9810654110215,88.06,6d0ba3ee-c37c-41d6-bdae-a90848c23cc9,0.257360151801564,0.15283209599201186,99,3,1,136.97478991596637,159.74,7.062783177460272,65.21008403361344,310.76245980825195,71.76470588235294
be265c57-b8e3-4505-a193-8f3b8a5fc212,15.799475087773311,71.56,193,False,0.22441127305246084,0.12580849218340942,0.22526883550444035,0.13101080087917166,0.00209302221927827,710.976378949799,87.96,be265c57-b8e3-4505-a193-8f3b8a5fc212,0.2585611642132541,0.15755267394527991,99,3,1,165.21008403361344,159.51999999999998,8.127622013927109,82.77310924369748,357.6153686127928,82.43697478991596
bb3697e4-5abb-4935-8670-aac2a8b4a680,15.795949646778304,71.54,193,False,0.19699730583186476,0.08938454982943103,0.2216989298124353,0.13047587558082172,0.0015897708476805134,710.8177341050236,87.92,bb3697e4-5abb-4935-8670-aac2a8b4a680,0.2665906574193797,0.1577747578019269,99,3,1,167.89915966386553,159.46,8.215390670201755,84.45378151260505,361.47718948887723,83.4453781512605
95405243-71ab-4352-b65a-febe837dcf91,15.775735675491743,71.52,192,False,0.217299117963481,0.0839130506982138,0.2158456390137495,0.1351520453711724,0.0017583281306538044,709.9081053971285,87.84,95405243-71ab-4352-b65a-febe837dcf91,0.2606383174033088,0.15704214492316987,99,3,1,134.03361344537814,159.36,6.889920785422825,62.35294117647059,310.0464353440271,71.68067226890756
8a5ab502-7525-46ad-a294-252ebcf3fdad,15.767631312279716,71.48,192,False,0.2323855068264205,0.11919498311594745,0.22523025265905877,0.13691013813755512,0.0024097931141141174,709.5434090525872,87.8,8a5ab502-7525-46ad-a294-252ebcf3fdad,0.25152361423655567,0.15656723854608895,99,3,1,55.71428571428571,159.28,3.5706369537450717,28.403361344537814,160.67866291852823,27.310924369747898
623a2e49-2b19-4b36-9faf-717883ce3282,15.759395961019921,71.44,192,False,0.21005731253837676,0.10229887338325944,0.19733543838895792,0.1322490855146653,0.0017419370852130283,709.1728182458965,87.7,623a2e49-2b19-4b36-9faf-717883ce3282,0.2633725750533206,0.15846265501600187,99,3,1,141.76470588235293,159.14,7.16592535925765,66.97478991596638,322.46664116659423,74.78991596638656
9d81c480-439e-4f8c-b9b0-ff3c9a4bbabc,15.731759016284341,71.34,192,False,0.20584948811607195,0.08566308869887526,0.1936917931285229,0.127448512972178,0.0014759187851306952,707.9291557327954,87.68,9d81c480-439e-4f8c-b9b0-ff3c9a4bbabc,0.2736542947060804,0.15848214682690265,99,3,1,193.3613445378151,159.02,15.955286333991683,96.63865546218487,670.1220260276507,96.72268907563026
919b13b9-0329-4a78-aa77-0a95a2a0f3cb,15.729252900076297,71.32,192,False,0.22891572904318405,0.09415811597942521,0.22240496981244207,0.13254467375591397,0.0018252181401273125,707.8163805034334,87.66,919b13b9-0329-4a78-aa77-0a95a2a0f3cb,0.26287596688443876,0.15666929397284474,99,3,1,131.26050420168067,158.98,6.7947312242531455,60.84033613445378,305.76290509139153,70.4201680672269
152a85bd-bd20-473d-91a9-a23ffd49cbc5,15.72695727217627,71.3,189,False,0.1875885917254041,0.05559752140844753,0.19382097347495633,0.13357775647757128,0.0023911165549739327,707.7130772479321,87.64,152a85bd-bd20-473d-91a9-a23ffd49cbc5,0.25197928927548136,0.15462118836030492,99,3,1,133.109243697479,158.94,6.9304017817595795,63.02521008403362,304.9376783974215,70.08403361344538
f1648ff8-d36a-4b0e-bf35-6af4e6871b42,15.709515914563541,71.24,188,False,0.20999840316605778,0.05203751091220936,0.1701512399837122,0.12952011195085006,0.0024719116235224704,706.9282161553593,87.62,f1648ff8-d36a-4b0e-bf35-6af4e6871b42,0.255322175688164,0.1546397852635957,99,3,1,189.49579831932772,158.86,13.01136549013624,94.53781512605042,546.4773505857221,94.95798319327731
07f9e4a0-9d8c-465a-b05a-7688bc7e6286,16.08639649024038,72.24,185,False,0.49869109270622797,0.08657373447863075,0.4004471105497759,0.12985789038006754,0.006160018233863468,691.7150490803363,86.28,07f9e4a0-9d8c-465a-b05a-7688bc7e6286,0.1393547589117341,0.14952192596967148,99,3,1,11.596638655462185,158.51999999999998,0.3980518507625547,5.546218487394958,16.320125881264744,6.050420168067227
67f96867-97de-4956-a847-c06da46e0d14,15.678542073195521,71.0,192,False,0.18990935776886214,0.07649573223095803,0.2243177535452797,0.13722892815570636,0.001854616212122857,705.5343932937984,87.52,67f96867-97de-4956-a847-c06da46e0d14,0.2716891286451567,0.1566763756130866,99,3,1,65.46218487394958,158.51999999999998,3.8016205527616385,32.436974789915965,174.87454542703537,33.02521008403362
cb3f9702-dd3d-4545-a734-b3a5e207a4fb,15.670420436066031,70.98,188,False,0.1998961432745854,0.061966921893063735,0.19373103144708484,0.13323373144595832,0.0016170289148796455,705.1689196229714,87.5,cb3f9702-dd3d-4545-a734-b3a5e207a4fb,0.250969211487347,0.15323484932510692,99,3,1,133.78151260504202,158.48000000000002,6.881896554439076,62.18487394957983,309.6853449497584,71.59663865546219
eee7fa33-5438-47c7-bd1e-99996bc9a258,15.627092125386321,70.9,187,False,0.17693060558771317,0.04838429261567161,0.18477353635609456,0.13321162103547168,0.002018522886168885,703.2191456423844,87.3,eee7fa33-5438-47c7-bd1e-99996bc9a258,0.24602944232005167,0.15318003586592982,99,3,1,136.72268907563026,158.2,6.982629345430089,64.03361344537815,314.218320544354,72.6890756302521
592daa9b-fc3d-4ce3-86f2-24d9f617b82e,15.626410172733895,70.88,192,False,0.22105677999170867,0.08895284552401525,0.2355390267057686,0.13631854775247707,0.001648796785865979,703.1884577730252,87.26,592daa9b-fc3d-4ce3-86f2-24d9f617b82e,0.25988511347368537,0.15711631557908645,99,3,1,58.48739495798319,158.14,3.6414481773703575,29.07563025210084,167.50661615903644,29.41176470588235
8204d2a0-7a57-43b7-94ca-f63391e7b91b,15.601331881363146,70.82,192,False,0.22415576699694112,0.12111933472604008,0.22396245741426685,0.1367435739511045,0.0015531543282194102,702.0599346613416,87.16,8204d2a0-7a57-43b7-94ca-f63391e7b91b,0.27033049199494114,0.15712375875264192,99,3,1,64.28571428571428,157.98,3.7763028488863126,31.764705882352942,173.7099310487704,32.52100840336134
cfa0a4a2-3347-42bc-ba1b-4bb8da960a2c,15.600822767001107,70.8,188,False,0.20425128040592327,0.06759400265159478,0.17752073862298293,0.131015905547739,0.002278494746161629,702.0370245150498,87.14,cfa0a4a2-3347-42bc-ba1b-4bb8da960a2c,0.2709467867371628,0.15376044798916166,99,3,1,166.890756302521,157.94,8.257537227912497,85.04201680672269,355.0741008002374,81.84873949579831
33431401-3ed9-41d1-a699-01716fc73068,15.573876632690514,70.76,187,False,0.19472193486151043,0.057799147501244874,0.19761710226250573,0.1330902839340117,0.00238459603208349,700.8244484710731,87.06,33431401-3ed9-41d1-a699-01716fc73068,0.247033916787969,0.15242523599144733,99,3,1,128.48739495798318,157.82,6.74764473784142,60.252100840336134,296.8963684650225,68.23529411764706
d5c548ff-040f-44b0-a4b9-34d168d3fa7c,15.524823616872254,70.62,189,False,0.20394173108154617,0.07830098411489053,0.21668886288923728,0.13630548220464833,0.0014420939308537933,698.6170627592514,86.96,d5c548ff-040f-44b0-a4b9-34d168d3fa7c,0.2677039682195425,0.15335634220683353,99,3,1,63.02521008403362,157.57999999999998,3.7375807556907716,31.176470588235293,171.9287147617755,31.84873949579832
2bd20314-2b55-4e65-b3bb-51eaabda8f56,15.168109519838316,68.6,192,False,0.3186129953579114,0.10661674619265374,0.23645112603933752,0.14504949857936608,0.0017938955311025187,728.0692569522391,88.96,2bd20314-2b55-4e65-b3bb-51eaabda8f56,0.3773081785524872,0.1588654810433813,99,3,1,40.67226890756302,157.56,2.877123570060862,19.07563025210084,138.1019313629214,21.596638655462186
7a6c6ce2-edf1-4ed7-a988-727c1a9836be,15.520241610941117,70.56,193,False,0.18769645179194305,0.0639549387020272,0.15565193952255055,0.12780092821931308,0.0025467525448464746,698.4108724923502,86.92,7a6c6ce2-edf1-4ed7-a988-727c1a9836be,0.24619124680041748,0.16948474292870228,99,3,1,195.0420168067227,157.48000000000002,17.129861729304164,97.73109243697479,702.3243309014707,97.3109243697479
38e5318a-6e7a-4422-89b5-cb842aa03536,15.482685501981694,70.38,189,False,0.2102170051427078,0.057182767398182524,0.21291595573144254,0.12695482575444514,0.0024923664185729534,696.7208475891762,86.76,38e5318a-6e7a-4422-89b5-cb842aa03536,0.2657214992933018,0.15469303577523413,99,3,1,192.01680672268907,157.14,15.688043372362076,96.1344537815126,643.2097782668451,95.88235294117646
652acd78-e7fe-41ea-a043-ddfc562ca759,15.461288534196312,70.24,192,False,0.24244742413246442,0.10706992620374005,0.24342838580541482,0.1347068461246259,0.0018548481660216449,695.757984038834,86.66,652acd78-e7fe-41ea-a043-ddfc562ca759,0.28035641640684905,0.15639407132541744,99,3,1,127.81512605042018,156.89999999999998,6.607606119708866,59.49579831932773,297.34227538689896,68.31932773109244
b3132cf7-d9d1-4849-bb4d-b48d446f9a6c,15.46007085750107,70.22,188,False,0.16061500254853345,0.06191226318174111,0.19570136262011914,0.13661027628552969,0.002206185472335021,695.7031885875481,86.64,b3132cf7-d9d1-4849-bb4d-b48d446f9a6c,0.24776576007854995,0.15606910665654716,99,3,1,77.81512605042016,156.86,4.089849630247386,39.2436974789916,184.04323336113237,38.57142857142857
ca347d49-d73b-4f57-9b74-1f90a1239548,15.078905428649975,68.0,191,False,0.3327196213669957,0.13400884881668318,0.3090439709110601,0.14128741727717284,0.0017053392089455255,723.7874605751988,88.64,ca347d49-d73b-4f57-9b74-1f90a1239548,0.28167263144442095,0.16472900124321613,99,3,1,45.042016806722685,156.64,3.1408506437958543,21.932773109243698,144.4791296146093,23.10924369747899
8b9e6a37-aaa4-47de-8608-86bccfba0b98,15.380626259751779,69.84,191,False,0.2599081141940332,0.12393744617564541,0.23157559768694158,0.13633302728779131,0.0018288030999225504,692.1281816888301,86.34,8b9e6a37-aaa4-47de-8608-86bccfba0b98,0.27308984616000925,0.15678625066875262,99,3,1,59.747899159663866,156.18,3.6710971488425175,29.57983193277311,168.8704688467558,30.168067226890756
1bc2385f-7caa-4eae-b543-bd085009662a,15.355402805175986,69.74,193,False,0.15432790790661213,0.052220318684022174,0.18427713160372786,0.13384072829568847,0.002611964037037774,690.9931262329194,86.16,1bc2385f-7caa-4eae-b543-bd085009662a,0.2811717121627729,0.16609511395584972,99,3,1,158.99159663865544,155.89999999999998,7.911159985950653,79.41176470588235,348.09103938182875,79.5798319327731
064befaf-dfca-46a5-9192-84a223ffd6e2,15.352401508353978,69.72,185,False,0.13981037897751586,0.050530730911015495,0.16340145538064998,0.13465877330777323,0.0019683010321886562,690.858067875929,86.12,064befaf-dfca-46a5-9192-84a223ffd6e2,0.26171396606112685,0.15309735659783627,99,3,1,144.11764705882354,155.84,7.260986918117131,68.40336134453781,326.7444113152709,75.71428571428571
c3d73bae-2737-42cf-84be-f150a1d35897,15.351711903043793,69.7,189,False,0.22248828783711164,0.06533893493410949,0.2119558443457951,0.1345889300166541,0.0024642652257712773,690.8270356369707,86.08,c3d73bae-2737-42cf-84be-f150a1d35897,0.2865473757399499,0.15447358818332677,99,3,1,130.16806722689074,155.78,6.817989356967161,61.260504201680675,299.99153170655507,68.90756302521008
665f04dc-215d-4a8b-91db-d142a79b968e,15.346994377426206,69.66,192,False,0.23525480250757297,0.09840096611265048,0.24727109538791173,0.1301275651842387,0.0021112380878779997,690.6147469841793,86.06,665f04dc-215d-4a8b-91db-d142a79b968e,0.27648143766047306,0.15796277172698142,99,3,1,164.87394957983196,155.72,8.12555060610854,82.52100840336135,357.5242266687757,82.3529411764706
5eb9efb7-b17d-4a77-bb39-8aba2bbe3d26,15.331727014150792,69.6,192,False,0.2732502447563253,0.12308788520016051,0.23357125723992253,0.13225289926028688,0.0016281236954294358,689.9277156367856,85.9,5eb9efb7-b17d-4a77-bb39-8aba2bbe3d26,0.27768321145595076,0.15889552243790878,99,3,1,133.27731092436974,155.5,6.869628970145898,62.016806722689076,309.13330365656543,71.26050420168067
1128143e-5017-461b-a835-45d6f0637d52,15.309064045232121,69.48,191,False,0.27455785044644354,0.12110452827679462,0.21292294273088538,0.1339834094013519,0.0018517794530234194,688.9078820354455,85.74,1128143e-5017-461b-a835-45d6f0637d52,0.2896210922685968,0.15796317092382478,99,3,1,138.73949579831933,155.22,7.049376386175673,65.12605042016807,317.2219373779053,73.61344537815125
cb8887cb-440f-4e2e-bc62-b8d987243825,15.702381671753056,71.22,189,False,0.2877400001057524,0.10636861095114333,0.2972667969917668,0.1198635548216443,0.001448724816594728,675.2024118853814,83.94,cb8887cb-440f-4e2e-bc62-b8d987243825,0.3644318256542254,0.17294100515761832,99,3,1,196.80672268907563,155.16,17.428517548933193,98.31932773109244,731.9977370551941,98.4873949579832
4163d7c9-3759-469a-a244-e24ad89f83be,15.299356672333063,69.4,188,False,0.16452492087953896,0.05237224119454729,0.2032907682344393,0.13673720714179025,0.0022022066758847878,688.4710502549879,85.7,4163d7c9-3759-469a-a244-e24ad89f83be,0.2767545662242564,0.1549861171596066,99,3,1,72.35294117647058,155.10000000000002,3.9739864453425127,36.80672268907563,178.82939004041307,35.54621848739496
2e2d14c5-de58-4e4e-94db-09f2896b0db3,14.993818421038112,67.36,190,False,0.49880556761820183,0.07224081110575442,0.39241550750376936,0.14158242916662958,0.0047053756838885035,704.7094657887912,87.46,2e2d14c5-de58-4e4e-94db-09f2896b0db3,0.13878216662801754,0.19728375107421225,99,3,1,62.26890756302521,154.82,3.771591883714239,31.680672268907564,169.72163476714076,30.58823529411765
62155790-fa6d-4a6c-a7a7-402dbad53c1f,14.857282632388648,66.62,191,False,0.2282730364194631,0.08493948497064338,0.21262203329033857,0.14451194655633304,0.002132920297806396,713.1495663546551,88.12,62155790-fa6d-4a6c-a7a7-402dbad53c1f,0.39165707927710025,0.16056008648862996,99,3,1,146.30252100840335,154.74,7.320381251674472,68.73949579831933,336.7375375770257,77.56302521008404
6b2ade85-74be-40c0-a7c7-0596a517aea7,15.238061014601385,69.12,191,False,0.2099793899199635,0.08853497804092372,0.2409606194786215,0.12682814282765728,0.0014390291560323796,685.7127456570623,85.3,6b2ade85-74be-40c0-a7c7-0596a517aea7,0.2909340141019114,0.15674380186746,99,3,1,192.94117647058823,154.42000000000002,15.762209914483904,96.38655462184875,662.0128164083239,96.5546218487395
410bc509-c541-4f94-9f7c-4c3cdaf82f3e,15.226671044790644,69.0,186,False,0.22374852541269558,0.06309984893745334,0.19274447093273975,0.1272085810036736,0.002098385669054462,685.200197015579,85.26,410bc509-c541-4f94-9f7c-4c3cdaf82f3e,0.2639822455927508,0.15356437956829333,99,3,1,191.84873949579833,154.26,15.45251768819497,95.63025210084034,649.0057429041888,96.21848739495799
